Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,ln_gamma_pred_Extrap
c1ccccc1,O,313.15,7.720457258032648,6.960356832186957
c1ccccc1,O,313.15,7.725277056381187,6.960356832186957
c1ccccc1,O,313.15,7.726887323614326,6.960356832186957
c1ccccc1,O,313.15,7.757418910154084,6.960356832186957
c1ccccc1,O,313.15,7.818482563543337,6.960356832186957
c1ccccc1,O,313.15,7.83776743999343,6.960356832186957
c1ccccc1,O,313.25,7.769957233798136,6.958134925636888
c1ccccc1,O,313.45,7.770936330996879,6.953695365375279
c1ccccc1,O,313.65,7.463867794762142,6.949261466526733
c1ccccc1,O,313.7,7.730047370607836,6.948153875141604
c1ccccc1,O,315.2,7.72882942667176,6.9150895203348925
c1ccccc1,O,317.2,7.716821536884781,6.871490126324154
c1ccccc1,O,317.65,7.420932136430552,6.861755920091972
c1ccccc1,O,317.85,7.667555930096602,6.857438452899225
c1ccccc1,O,318.15,7.600362313689573,6.850972429350606
c1ccccc1,O,318.15,7.695266737576895,6.850972429350606
c1ccccc1,O,318.15,7.700009965822057,6.850972429350606
c1ccccc1,O,318.15,7.750627647021932,6.850972429350606
c1ccccc1,O,318.15,7.801239917668658,6.850972429350606
c1ccccc1,O,318.15,7.813894659799916,6.850972429350606
c1ccccc1,O,318.25,7.718721050121937,6.848819796982551
c1ccccc1,O,318.86,7.540026556157079,6.835717976338214
c1ccccc1,O,319.2,7.690976225960241,6.8284370548945255
c1ccccc1,O,322.95,7.660067192710054,6.749149723636943
c1ccccc1,O,323.15,7.5397129907296145,6.7449727514322175
c1ccccc1,O,323.15,7.56462740367737,6.7449727514322175
c1ccccc1,O,323.15,7.581760414013716,6.7449727514322175
c1ccccc1,O,323.15,7.584874698464885,6.7449727514322175
c1ccccc1,O,323.15,7.659619380500866,6.7449727514322175
c1ccccc1,O,323.15,7.668962896446993,6.7449727514322175
c1ccccc1,O,323.15,7.809115097467871,6.7449727514322175
c1ccccc1,O,323.15,7.8106729892741935,6.7449727514322175
c1ccccc1,O,323.25,7.715440235033436,6.742886203480585
c1ccccc1,O,324.2,7.646449274498052,6.723128193008651
c1ccccc1,O,324.65,7.614494665561517,6.7138094923624925
c1ccccc1,O,327.65,7.608711886433564,6.652338925839311
c1ccccc1,O,328.15,7.505052133885248,6.642203097654353
c1ccccc1,O,329.2,7.595221352570114,6.621018071719688
c1ccccc1,O,331.95,7.52548362858826,6.566168604027086
c1ccccc1,O,332.95,7.55888183027947,6.546447972953311
c1ccccc1,O,333.0,8.191989228660823,6.54546505033514
c1ccccc1,O,333.15,7.452860582924216,6.542518052616811
c1ccccc1,O,333.15,7.457389992734678,6.542518052616811
c1ccccc1,O,333.15,7.45890101134471,6.542518052616811
c1ccccc1,O,333.15,7.478537065901727,6.542518052616811
c1ccccc1,O,333.15,7.489110193338542,6.542518052616811
c1ccccc1,O,333.15,7.496663536885826,6.542518052616811
c1ccccc1,O,333.15,7.54198013799004,6.542518052616811
c1ccccc1,O,333.15,7.581250620876726,6.542518052616811
c1ccccc1,O,334.2,7.542054383732877,6.521963136262701
c1ccccc1,O,336.2,7.521512871872568,6.48316608353988
c1ccccc1,O,337.95,7.494179905620015,6.449595333588212
c1ccccc1,O,338.55,7.432619893331635,6.43816525290098
c1ccccc1,O,342.15,7.418120796915671,6.370426572659464
c1ccccc1,O,343.15,7.402817307568649,6.3518624963707175
c1ccccc1,O,343.15,7.461479459719406,6.3518624963707175
c1ccccc1,O,353.15,7.679570376469897,6.172003840334229
c1ccccc1,O,373.15,7.816191242776914,5.841205363937351
CC(Cl)(Cl)Cl,O,293.15,8.301918598480723,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.482160655591441,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.574856255676517,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.59888745759283,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.641802651704518,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.650385776652017,8.112594644348896
CC(Cl)(Cl)Cl,O,293.15,8.689866688335215,8.112594644348896
CC(Cl)(Cl)Cl,O,298.15,8.693578832134126,7.999810354364102
CC(Cl)(Cl)Cl,O,298.15,8.866409589425563,7.999810354364102
CC(Cl)(Cl)Cl,O,303.15,8.454500432477765,7.890415647665692
CC(Cl)(Cl)Cl,O,303.15,8.55575792022806,7.890415647665692
CC(Cl)(Cl)Cl,O,303.15,8.58895741914549,7.890415647665692
CC(Cl)(Cl)Cl,O,303.15,8.618836004975583,7.890415647665692
CC(Cl)(Cl)Cl,O,308.15,8.545815633078915,7.784248762544712
CC(Cl)(Cl)Cl,O,308.15,8.68854311266956,7.784248762544712
CC(Cl)(Cl)Cl,O,308.15,8.743249297123048,7.784248762544712
CC(Cl)(Cl)Cl,O,313.15,8.523055971684613,7.681158518447868
CC(Cl)(Cl)Cl,O,313.15,8.592476900691537,7.681158518447868
CC(Cl)(Cl)Cl,O,313.15,8.604689284245495,7.681158518447868
CC(Cl)(Cl)Cl,O,314.25,8.90758391644303,7.6588773231032885
CC(Cl)(Cl)Cl,O,323.15,8.597243899057775,7.483651014015606
CC(Cl)(Cl)Cl,O,323.15,8.670434314865334,7.483651014015606
CC(Cl)(Cl)Cl,O,323.15,8.681333805272844,7.483651014015606
CC(Cl)(Cl)Cl,O,324.45,8.856875982971689,7.458782934989844
CC(Cl)(Cl)Cl,O,333.15,8.572007081228586,7.296864369267461
CC(Cl)(Cl)Cl,O,334.65,8.883666573484904,7.269713539097792
CC(Cl)(Cl)Cl,O,343.15,8.520567492055187,7.119891569311954
CC(Cl)(Cl)Cl,O,344.65,8.778576975369766,7.094141214331729
CC(Cl)(Cl)Cl,O,353.15,8.443331342817782,6.951929476816584
BrCBr,O,293.15,6.7228343467371365,6.6799201600283045
BrCBr,O,293.15,6.757167245387621,6.6799201600283045
BrCBr,O,298.15,6.525393228107419,6.588984791085247
BrCBr,O,303.15,6.684432961690242,6.500709994920312
BrCBr,O,308.15,6.659977019651054,6.414971623763041
BrCBr,O,308.15,6.676307341504312,6.414971623763041
BrCBr,O,313.15,6.6375306022594325,6.3316535470111175
BrCBr,O,323.15,6.61366471594919,6.1718499717495945
S=C=S,O,283.15,7.674937929067553,7.491337720938626
S=C=S,O,288.15,7.712291765468034,7.3613528061280284
S=C=S,O,293.15,7.644603505613177,7.235801597606367
S=C=S,O,293.15,7.757897661306674,7.235801597606367
S=C=S,O,293.15,8.094692803371588,7.235801597606367
S=C=S,O,295.15,7.550561343267984,7.1867720862832485
S=C=S,O,298.15,7.817701929661205,7.114461068481822
S=C=S,O,298.65,7.374603936534571,7.102550461925267
S=C=S,O,303.15,7.67797460561694,6.99712290200417
S=C=S,O,303.15,7.905887714749933,6.99712290200417
S=C=S,O,304.05,7.475951294119252,6.9764118472143
S=C=S,O,308.15,8.031154484736899,6.883592298642789
S=C=S,O,309.75,7.6331082408783,6.848036551372957
S=C=S,O,310.9,7.570113300722202,6.822706890832806
S=C=S,O,315.35,7.806517276305329,6.726432559262251
S=C=S,O,322.35,8.080064026572584,6.580368778749571
CSC,O,298.03,5.133419138174014,5.090573628358272
CSC,O,298.03,5.184078667303923,5.090573628358272
CSC,O,302.7,5.143538989760254,5.0398681262283676
CSC,O,312.5,5.15377702578989,4.938309325532339
CSC,O,332.8,5.201900074120633,4.746287595605919
C1CO1,O,290.65,1.79031008604619,1.6149345269114792
C1CO1,O,298.15,1.787826746200342,1.5787209488017333
C1CO1,O,298.15,1.87221747526867,1.5787209488017333
C1CO1,O,308.15,1.945341415928713,1.532895676238649
C1CO1,O,318.15,2.0008379022174307,1.4896618883972264
C1CO1,O,328.15,2.040009206136116,1.4488051402860473
C1CO1,O,338.15,2.0491202112875824,1.4101340991790345
C1CO1,O,348.15,2.073817003579541,1.3734774991757668
C1CO1,O,358.15,2.05628549796263,1.3386815672963253
BrC(Br)Br,O,293.15,8.39821594297153,8.2622323265696
BrC(Br)Br,O,293.15,8.43254774068724,8.2622323265696
BrC(Br)Br,O,298.15,9.153720283801205,8.123681900028052
BrC(Br)Br,O,303.15,8.19314031429476,7.989701275838098
BrC(Br)Br,O,303.15,8.325938250503455,7.989701275838098
BrC(Br)Br,O,303.15,8.408937377312926,7.989701275838098
BrC(Br)Br,O,308.15,8.049490912032333,7.860068058736425
BrC(Br)Br,O,308.15,8.686372093977209,7.860068058736425
BrC(Br)Br,O,313.15,8.249684919197504,7.734574051371259
BrC(Br)Br,O,323.15,8.122570095702988,7.4952352800237865
BrC(Br)Br,O,323.15,8.309435665811124,7.4952352800237865
CC(C)Br,O,293.15,7.667813164824709,7.526080117603225
CC(C)Br,O,295.25,7.436923641395844,7.485378268906053
CC(C)Br,O,298.15,7.643065953848998,7.430105092793011
CC(C)Br,O,303.15,7.663492208055162,7.337259085382983
CC(C)Br,O,303.15,7.668472319027543,7.337259085382983
CC(C)Cl,O,293.15,7.239789109004419,6.932699808750786
CC(C)Cl,O,298.15,7.273862597875859,6.846655594947515
CC(C)Cl,O,303.15,7.241316138798626,6.763403787233264
CC(C)Cl,O,303.15,7.2482835644189825,6.763403787233264
CC(C)I,O,303.15,8.959404157877561,8.586541663982254
CC(C)S,O,308.15,7.081557314160349,6.768609955350897
CC(C)S,O,318.15,7.0299198129515394,6.612336188709689
CC(Cl)Cl,O,293.15,6.907165104863647,6.745119231039602
CC(Cl)Cl,O,293.15,6.953512276319866,6.745119231039602
CC(Cl)Cl,O,293.15,6.963814199712114,6.745119231039602
CC(Cl)Cl,O,293.15,6.9844107178711,6.745119231039602
CC(Cl)Cl,O,293.15,6.991278077953407,6.745119231039602
CC(Cl)Cl,O,293.15,7.003292705691201,6.745119231039602
CC(Cl)Cl,O,293.15,7.037624975773667,6.745119231039602
CC(Cl)Cl,O,298.15,6.992546693677877,6.653091505010424
CC(Cl)Cl,O,303.15,6.928616169649466,6.563760381882864
CC(Cl)Cl,O,303.15,6.9435566914455205,6.563760381882864
CC(Cl)Cl,O,303.15,6.958495920685321,6.563760381882864
CC(Cl)Cl,O,303.15,7.033197794672652,6.563760381882864
CC(Cl)Cl,O,303.15,7.043151182325747,6.563760381882864
CC(Cl)Cl,O,308.15,6.954467094404093,6.47699995959081
CC(Cl)Cl,O,308.15,7.024693513450019,6.47699995959081
CC(Cl)Cl,O,308.15,7.042653237430096,6.47699995959081
CC(Cl)Cl,O,308.15,7.125942568296098,6.47699995959081
CC(Cl)Cl,O,313.15,6.929154669988027,6.3926924653059825
CC(Cl)Cl,O,313.15,6.9307586607471,6.3926924653059825
CC(Cl)Cl,O,313.15,7.014320069210167,6.3926924653059825
CC(Cl)Cl,O,318.15,6.899303664492333,6.310727591238808
CC(Cl)Cl,O,318.15,6.960992682364554,6.310727591238808
CC(Cl)Cl,O,323.15,6.855729084509972,6.231001895207384
CC(Cl)Cl,O,323.15,6.953837016769142,6.231001895207384
CC(Cl)Cl,O,323.15,6.9709647923800215,6.231001895207384
CC(Cl)Cl,O,323.15,6.991204485636411,6.231001895207384
C=C(Cl)Cl,O,293.15,7.543373977235245,7.573420089109563
C=C(Cl)Cl,O,293.65,7.669070324137751,7.560525338042733
C=C(Cl)Cl,O,298.15,7.775175043422364,7.446418615696067
C=C(Cl)Cl,O,301.65,7.711513168782036,7.360022449128796
C=C(Cl)Cl,O,302.65,7.649254432481664,7.335704826160486
C=C(Cl)Cl,O,303.15,7.562686441513587,7.323606172006718
C=C(Cl)Cl,O,311.65,7.796234840615945,7.123868239838827
C=C(Cl)Cl,O,313.15,7.563844206585477,7.089745874374023
C=C(Cl)Cl,O,318.15,7.83990754891921,6.978328292300972
C=C(Cl)Cl,O,324.15,7.745050421429707,6.849164019097135
C=C(Cl)Cl,O,328.15,7.834993863820787,6.7656784241320285
C=C(Cl)Cl,O,333.65,7.696089904542072,6.654154018256384
C=C(Cl)Cl,O,338.15,7.729761704663646,6.565605045224971
C=C(Cl)Cl,O,344.15,7.447249988921338,6.4511417166062115
C=C(Cl)Cl,O,347.65,7.607336715251325,6.386195932501327
C=C(Cl)Cl,O,354.15,7.426941852391999,6.268987884837045
C[N+](=O)[O-],O,303.15,3.5182216109792948,3.4274988901555363
C[N+](=O)[O-],O,313.15,3.432308376687208,3.318047185852762
C[N+](=O)[O-],O,323.15,3.3723554224272587,3.215369478002904
CC(C)(C)O,O,313.15,2.820682215218756,2.6758136755454998
CC(C)(C)O,O,323.13,2.9623667850673123,2.648809607696161
CC(C)(C)O,O,323.15,2.9928932473301275,2.6487570120408086
CC(C)(C)O,O,333.15,2.834483125777371,2.623144700761405
CC(C)(C)O,O,333.15,3.076164136266113,2.623144700761405
CC(C)(C)O,O,343.15,3.150849628857064,2.598767366131553
CC(C)(C)O,O,353.15,3.231231182117564,2.5754501084912205
CC(C)(C)O,O,363.15,3.260758376798577,2.5530466595447354
CC(C)(C)O,O,371.15,3.3027021349130563,2.5356988599368986
CC(C)(C)O,O,373.15,3.1619667916950145,2.5314345673288283
CCC(C)(C)C,O,298.15,12.466118840734527,12.272022511155829
CCC(C)(C)O,O,298.15,3.6790487911002874,3.46545480020001
CCC(C)(C)O,O,303.15,3.685513796637635,3.4192400307355526
CCC(C)(C)O,O,303.15,3.735312079566782,3.4192400307355526
CCC(C)(C)O,O,313.15,3.852559584157324,3.330519268774062
CCC(C)(C)O,O,313.15,3.900769926366905,3.330519268774062
CCC(C)(C)O,O,323.15,3.975198723371141,3.2464095322998268
CCC(C)(C)O,O,323.15,4.053060655481264,3.2464095322998268
CCC(C)(C)O,O,333.15,4.087153770336518,3.166548403663506
CCC(C)(C)O,O,333.15,4.1324685203132105,3.166548403663506
CCC(C)C,O,298.15,11.293946977721712,11.138408260529895
CCC(C)C,O,298.15,11.327702503168558,11.138408260529895
CCC(C)C,O,313.15,11.145157795036267,10.604964739960328
CCC(C)C,O,323.15,10.92194129348817,10.276837505810596
C=CC(=C)C,O,298.15,8.681225175669134,8.672285479753686
C=CC(=C)C,O,313.15,8.64536122691988,8.322740888402226
C=CC(=C)C,O,323.15,8.44541358344071,8.106241723917748
C=CC(=C)C,O,323.15,8.5077022950069,8.106241723917748
C=CC(=C)C,O,333.15,8.335397896122405,7.901607847349336
CC(C)CO,O,298.15,3.7171728930140566,3.5290679939252385
CC(C)CO,O,298.15,3.7509289426783776,3.5290679939252385
CC(C)CO,O,298.15,3.7846849657666377,3.5290679939252385
CC(C)CO,O,298.15,3.8015628419756062,3.5290679939252385
CC(C)CO,O,298.15,3.818441730206606,3.5290679939252385
CC(C)CO,O,303.15,3.8514212583500815,3.500569847119693
CC(C)CO,O,303.15,3.901220871894059,3.500569847119693
CC(C)CO,O,308.15,3.886130673462196,3.472948870283144
CC(C)CO,O,313.15,3.938518869232112,3.4461495349205875
CC(C)CO,O,323.15,3.999480616174016,3.3948154958518857
CC(C)CO,O,323.15,4.015054210346839,3.3948154958518857
CC(C)CO,O,323.15,4.030625260987809,3.3948154958518857
CC(C)CO,O,333.15,4.051482293312402,3.3462055057162274
CC(C)CO,O,333.15,4.096798216216291,3.3462055057162274
CC(C)CO,O,343.15,4.080355503341985,3.300011445628884
CC(C)CO,O,353.15,4.045017754085049,3.2559703316720565
CC(C)CO,O,363.15,3.992047866788592,3.213856947736015
CC(C)CO,O,371.15,3.962670491326278,3.181423229472058
CC(Cl)CCl,O,293.15,7.797266622463029,7.607828487072339
CC(Cl)CCl,O,293.15,7.84876594014673,7.607828487072339
CC(Cl)CCl,O,298.15,7.753387467193059,7.510486925895252
CC(Cl)CCl,O,300.15,7.7434388105534335,7.472449488477382
CC(Cl)CCl,O,302.85,7.707377354049088,7.421885358727121
CC(Cl)CCl,O,303.15,7.629659969961279,7.416321886791465
CC(Cl)CCl,O,303.15,7.77905701309138,7.416321886791465
CC(Cl)CCl,O,303.15,7.895257220011813,7.416321886791465
CC(Cl)CCl,O,313.15,7.591543803614778,7.236855817977706
CC(Cl)CCl,O,313.15,7.671892003018832,7.236855817977706
CC(Cl)CCl,O,313.45,7.665983021249118,7.231644689826771
CC(Cl)CCl,O,322.95,7.596110998805951,7.071485637262379
CC(Cl)CCl,O,333.15,7.5029312423161105,6.909331097839704
CC(Cl)CCl,O,343.65,7.391421399884467,6.752005752418782
CCC(C)O,O,293.15,3.062362355851754,2.871523799650997
CCC(C)O,O,298.15,3.061018952251886,2.8536085981890005
CCC(C)O,O,298.15,3.162288542019541,2.8536085981890005
CCC(C)O,O,298.15,3.212922136787835,2.8536085981890005
CCC(C)O,O,303.15,3.2451476776070307,2.83625089202844
CCC(C)O,O,303.15,3.477540948249489,2.83625089202844
CCC(C)O,O,308.15,3.5077142285113063,2.8194087738949687
CCC(C)O,O,313.15,3.3949948523522764,2.8030440371550345
CCC(C)O,O,313.15,3.4110652008605054,2.8030440371550345
CCC(C)O,O,323.15,3.499203923014223,2.7716103421564826
CCC(C)O,O,323.15,3.514776035724366,2.7716103421564826
CCC(C)O,O,323.18,3.544925361944862,2.771518452858137
CCC(C)O,O,333.15,3.455931748762207,2.7417058424208696
CCC(C)O,O,333.15,3.5616652090875087,2.7417058424208696
CCC(C)O,O,333.15,3.591875590837156,2.7417058424208696
CCC(C)O,O,333.55,3.820760423038219,2.740538467898964
CCC(C)O,O,343.15,3.615114500045861,2.713126893041461
CCC(C)O,O,348.55,3.805802119758164,2.698184279702245
CCC(C)O,O,353.15,3.63155220249228,2.685703150168311
CCC(C)O,O,357.15,3.733224037028192,2.6750243148001305
CCC(C)O,O,363.15,3.6830298786583766,2.6592918331227335
CCC(C)O,O,371.15,3.6139080323718087,2.6388104738208353
CCC(C)O,O,373.15,3.53715208569436,2.633773021468804
CCC(C)=O,O,298.15,3.278600276947517,3.26369793794966
CCC(C)=O,O,298.15,3.295477542196002,3.26369793794966
CCC(C)=O,O,298.15,3.3461109374569,3.26369793794966
CCC(C)=O,O,303.15,3.4096019640059656,3.209868464768233
CCC(C)=O,O,303.25,3.4072159006542853,3.2088099810401123
CCC(C)=O,O,313.15,3.454491672719873,3.1073663838025465
CCC(C)=O,O,313.25,3.532544306740509,3.106374412110634
CCC(C)=O,O,323.15,3.6263043375688087,3.0112081913798976
CCC(C)=O,O,323.25,3.592965842281121,3.010276654042504
CCC(C)=O,O,333.15,3.626096724006106,2.9208226285682732
CCC(C)=O,O,333.15,3.6412032942112726,2.9208226285682732
CCC(C)=O,O,333.25,3.6693041009890255,2.919946166443354
CCC(C)=O,O,343.15,3.2924533706564416,2.8357050256404692
CCC(C)=O,O,343.15,3.6883993388770593,2.8357050256404692
CCC(C)=O,O,343.15,3.7030633848802927,2.8357050256404692
CCC(C)=O,O,353.15,3.3657187249408667,2.755407874323605
CCC(C)=O,O,353.15,3.693456463607043,2.755407874323605
CCC(C)=O,O,353.15,3.7077061151138304,2.755407874323605
CCC(C)=O,O,363.15,3.4100183621679334,2.6795329576816918
CCC(C)=O,O,373.15,3.4677494991531925,2.6077247454382393
CNC(C)=O,O,353.15,0.8722719664556134,0.905728656807568
CNC(C)=O,O,363.15,0.8452929948438382,0.9157156839142359
CNC(C)=O,O,413.53,0.6993031933712821,0.946717445270173
COC(C)=O,O,298.15,3.110648982997234,3.0175116481964133
COC(C)=O,O,298.15,3.2287984325648087,3.0175116481964133
COC(C)=O,O,303.15,3.19446837161604,2.9760761650152148
COC(C)=O,O,303.25,3.2585272144978226,2.9752592855892406
COC(C)=O,O,313.25,3.3405623431248,2.8958155075390644
COC(C)=O,O,323.25,3.376440100314138,2.820573704367679
COC(C)=O,O,333.25,3.430092533315644,2.7492022107500187
COC(C)=O,O,343.25,3.440744964464655,2.6814041954050905
CC[N+](=O)[O-],O,303.15,4.504478753178527,4.419353913495783
CC[N+](=O)[O-],O,313.15,4.4764739423110695,4.319808587240089
CC[N+](=O)[O-],O,323.15,4.4093645259153895,4.225216497408905
BrC(Br)C(Br)Br,O,298.15,10.360405942233209,10.21942305534009
BrC(Br)C(Br)Br,O,298.15,13.449086820005318,10.21942305534009
BrC(Br)C(Br)Br,O,303.15,10.275554430556909,10.080591064100195
BrC(Br)C(Br)Br,O,303.15,10.375152301358495,10.080591064100195
BrC(Br)C(Br)Br,O,313.15,10.0570709286199,9.816070613773455
CC(C)C(C)C,O,298.15,12.47005099128272,12.351905419065798
CC(C)C(C)C,O,313.25,12.434362929663914,11.766604983015721
CC(C)C(C)C,O,328.25,12.216191279051335,11.237720341800864
ClC(Cl)C(Cl)Cl,O,283.15,8.099159427632218,8.060024441218102
ClC(Cl)C(Cl)Cl,O,293.15,7.872203594036171,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.129693730270906,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.16402352537785,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.284186155477617,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.318517837269239,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.352849067852935,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,293.15,8.370014815157727,7.7850930048762645
ClC(Cl)C(Cl)Cl,O,298.15,7.886194177371226,7.654542492093568
ClC(Cl)C(Cl)Cl,O,298.15,8.122486998060241,7.654542492093568
ClC(Cl)C(Cl)Cl,O,302.85,8.130951130915683,7.535755153106366
ClC(Cl)C(Cl)Cl,O,303.15,7.901976951857814,7.528298027179408
ClC(Cl)C(Cl)Cl,O,303.15,8.067973668442889,7.528298027179408
ClC(Cl)C(Cl)Cl,O,303.15,8.134373724231931,7.528298027179408
ClC(Cl)C(Cl)Cl,O,303.15,8.283769479861126,7.528298027179408
ClC(Cl)C(Cl)Cl,O,308.15,8.131674817867362,7.406150039921376
ClC(Cl)C(Cl)Cl,O,308.15,8.213324824846,7.406150039921376
ClC(Cl)C(Cl)Cl,O,312.75,8.08342736934149,7.297223030952516
ClC(Cl)C(Cl)Cl,O,313.15,8.098940671744685,7.287902340580154
ClC(Cl)C(Cl)Cl,O,313.15,8.227495756151097,7.287902340580154
ClC(Cl)C(Cl)Cl,O,323.15,8.042066059417152,7.062383741203088
ClC(Cl)C(Cl)Cl,O,323.25,8.022559107648277,7.060199013576733
ClC(Cl)C(Cl)Cl,O,328.65,7.967730684035328,6.944197913627582
ClC(Cl)C(Cl)Cl,O,333.15,7.9651045036509265,6.850402742020349
ClC(Cl)C(Cl)Cl,O,334.15,7.897768480141902,6.8299024230287895
ClC(Cl)C(Cl)Cl,O,343.15,7.8546062532368035,6.650775960336171
ClC(Cl)C(Cl)Cl,O,343.65,7.80766456464055,6.641099576094226
ClC(Cl)C(Cl)Cl,O,353.15,7.727160591012582,6.462454023940965
ClC(Cl)C(Cl)Cl,O,353.75,7.7070986259465455,6.451493269489267
CC(C)[N+](=O)[O-],O,313.15,5.61479095666256,5.474678324894596
CC(C)[N+](=O)[O-],O,323.15,5.563097940157113,5.360869270444417
C=C(C)C(=O)OC,O,293.15,5.944661157993283,5.549962296660462
C=C(C)C(=O)OC,O,293.15,5.978994619735713,5.549962296660462
C=C(C)C(=O)OC,O,298.15,5.9829635155130925,5.487040924942413
C=C(C)C(=O)OC,O,298.15,5.999841859237434,5.487040924942413
C=C(C)C(=O)OC,O,303.15,5.989269640060913,5.426128760901722
C=C(C)C(=O)OC,O,303.15,6.005870284415583,5.426128760901722
C=C(C)C(=O)OC,O,308.15,6.111977187335231,5.3671144774209285
C=C(C)C(=O)OC,O,313.15,6.00792335477125,5.309894863053394
C=C(C)C(=O)OC,O,313.15,6.0400618355352265,5.309894863053394
C=C(C)C(=O)OC,O,323.15,5.9709199446162735,5.200463266188538
C=C(C)C(=O)OC,O,323.15,6.033210914264181,5.200463266188538
C=C(C)C(=O)OC,O,333.15,5.852188111855164,5.097145772552509
C=C(C)C(=O)OC,O,333.15,6.018342574816228,5.097145772552509
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.449561975902949,9.284447173401476
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.520651954675747,9.284447173401476
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.21460128139485,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.28326550199074,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.420593193698828,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.454924424225217,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.506422068606296,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.540751419504431,8.967760325692968
CCOC(=O)c1ccccc1C(=O)OCC,O,298.15,9.52311253898752,8.817381711642613
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.128427249500296,8.67196278740944
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.46042181822483,8.67196278740944
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.543421149811246,8.67196278740944
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.416988620761195,8.39505403532883
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.497337209708268,8.39505403532883
CCOC(=O)c1ccccc1C(=O)OCC,O,323.15,9.42179993051346,8.135281025268512
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.84893566282386,13.415482126158949
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.866099104075085,13.415482126158949
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.900430582934316,13.415482126158949
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.934768061613822,13.415482126158949
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.951927782567251,13.415482126158949
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,298.15,13.945555881303966,13.20596818398688
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.827636737762116,13.003050146261138
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.844234059983393,13.003050146261138
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.91062981045223,13.003050146261138
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,313.15,13.85665250129545,12.615771984929063
Cc1ccccc1[N+](=O)[O-],O,303.15,9.363928036197038,9.19592450738477
Cc1ccccc1[N+](=O)[O-],O,303.15,9.430326945275173,9.19592450738477
Cc1ccccc1[N+](=O)[O-],O,313.15,9.22390791519772,8.959645608357764
c1ccc2ncccc2c1,O,313.2,7.013690629390806,6.579251144787727
c1ccc2ncccc2c1,O,323.15,6.946427764963284,6.376677108531739
COC(=O)c1ccccc1,O,298.1,8.15247455497655,7.864109420678222
COC(=O)c1ccccc1,O,302.75,7.826909905990922,7.770992700442604
COC(=O)c1ccccc1,O,313.35,7.974112934920819,7.568890248892852
COC(=O)c1ccccc1,O,322.95,7.946306120554488,7.397028792044273
COC(=O)c1ccccc1,O,333.25,7.853130914417826,7.22327851114051
CCOC(=O)c1ccccc1,O,313.15,9.26343554201033,8.63687003330163
CCOC(=O)c1ccccc1,O,323.15,9.19085373474988,8.410748323138906
CCOC(=O)c1ccccc1,O,333.25,9.05130243560918,8.19499239004331
CCOC(=O)c1ccccc1,O,343.65,8.973669487457002,7.98494146281566
CCOC(=O)c1ccccc1,O,353.35,8.937349848267392,7.799187271995707
CCOC(=O)c1ccccc1,O,363.45,8.740989329749212,7.61535560192927
Cc1ccccc1C,O,288.15,10.51254091407388,10.360598433173632
Cc1ccccc1C,O,293.15,10.40458400099226,10.21466917811313
Cc1ccccc1C,O,298.15,10.21785658900017,10.07360703196814
Cc1ccccc1C,O,298.15,10.263425168168308,10.07360703196814
Cc1ccccc1C,O,298.15,10.273553436292428,10.07360703196814
Cc1ccccc1C,O,298.15,10.292118423316126,10.07360703196814
