Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,ln_gamma_pred_Extrap
C1CCOC1,ClC(Cl)Cl,313.2,-1.5606477482646683,-0.9146080237109615
C1CCOC1,ClC(Cl)Cl,313.6,-1.4696759700589417,-0.8852997501016748
CCCCCC,ClC(Cl)Cl,318.2,0.6830968447064438,0.7539870693038055
CCCCCC,ClC(Cl)Cl,319.8,0.5822156198526637,0.757212316666962
CCCCCC,ClC(Cl)Cl,328.2,0.5481214085096876,0.773155888115914
CCCCCC,ClC(Cl)Cl,331.9,0.5068176023684519,0.7796752609796513
CCCCCC,ClC(Cl)Cl,334.3,0.4382549309311553,0.7837472895391536
CCCCCC,ClC(Cl)Cl,334.3,0.494696241836107,0.7837472895391536
C1COCCO1,ClC(Cl)Cl,323.2,-1.3093333199837622,-1.4761472526585695
ClC(Cl)(Cl)Cl,CCCO,352.4,1.1314021114911006,1.1273418393188126
ClC(Cl)(Cl)Cl,CCCO,362.4,1.1314021114911006,1.1095943404592106
ClC(Cl)(Cl)Cl,CCCO,369.9,1.1052568313867783,1.0965586276254968
CCCCO,CCCO,353.2,0.0198026272961797,0.02722772500161504
Cc1ccccc1,CCCO,353.2,1.316408233655724,1.3722326626046801
Cc1ccccc1,CCCO,363.2,1.264126727145683,1.358088196640936
Cc1ccccc1,CCCO,370.2,1.2119409739751128,1.3481622556229127
CCCC#N,CCCO,293.2,1.5040773967762742,1.6792095219946335
CCCC#N,CCCO,298.2,1.4085449700547104,1.6510538080883082
CCCC#N,CCCO,303.2,1.3711807233098423,1.6238267108601498
CCCC#N,CCCO,308.2,1.3110318766193438,1.5974830349281866
CCCC#N,CCCO,313.2,1.2584609896100056,1.571980470941938
CCCC#N,CCCO,323.2,1.1568811967920856,1.5233425321335952
CCCCCCCC,CCCO,308.2,2.1234584270966104,2.160622265998339
CCCCCCCC,CCCO,358.2,2.066862759472976,1.898811421404262
CCCCCCCC,CCCO,363.2,1.8931119634883424,1.8760964156341107
CCCCCCC,CCCO,308.2,1.9947003132247447,1.9859364172296023
CCCCCCC,CCCO,313.2,1.965712776351493,1.9542325185693363
CCCCCCC,CCCO,323.2,1.9242486522741336,1.8937675258836244
CCCCCCC,CCCO,333.2,1.8468787684491343,1.8369318754288138
CCCCCCC,CCCO,333.2,1.888583653863595,1.8369318754288138
CCCCCCC,CCCO,353.2,1.7732559976634952,1.7329155327027377
CC(C)CC(C)(C)C,CCCO,348.5,1.8809906029559973,1.895615231399606
CCO,CCCCO,313.2,0.0582689081239758,0.06098646404343899
CCO,CCCCO,318.2,0.009950330853168,0.0991926398914118
CCO,CCCCO,328.2,0.0,0.16759721403284633
CO,CCCCO,318.2,0.0769610411361284,0.10630034595231513
CO,CCCCO,328.2,0.048790164169432,0.10306145688744077
CC(C)=O,CCCCO,318.2,0.6931471805599453,0.7735306188451765
CC(C)=O,CCCCO,328.2,0.6043159668533296,0.7499617528668788
ClC(Cl)Cl,CCCCO,318.2,0.3364722366212129,0.31718973463307654
ClC(Cl)Cl,CCCCO,328.2,0.3220834991691132,0.36222194119598017
CCCO,CCCCO,353.2,0.0198026272961797,0.02722772500161504
ClCCl,CCCCO,328.2,0.6523251860396901,0.6479714151232819
Cc1ccccc1,CCCCO,318.2,1.1939224684724346,1.138433894173012
Cc1ccccc1,CCCCO,323.2,1.2029723039923526,1.1208220003201657
Cc1ccccc1,CCCCO,328.2,1.1662709371419244,1.1037467266612617
Cc1ccccc1,CCCCO,349.5,1.029619417181158,1.0364798165002458
Cc1ccccc1,CCCCO,359.9,0.959350221334602,1.0065287711047242
Cc1ccccc1,CCCCO,363.2,1.0188473201992472,0.9973835556392862
Cc1ccccc1,CCCCO,373.2,0.9783261227936078,0.9706584009113366
Cc1ccccc1,CCCCO,381.0,0.8754687373538999,0.9507866692606889
Cc1ccccc1,CCCCO,383.2,0.8878912573524571,0.9453280860302564
Cc1ccccc1,CCCCO,389.9,0.8197798314933114,0.9290836810694646
Cc1ccccc1,CCCCO,390.2,0.85015092936961,0.9283693681556917
CCCCC,CCCCO,318.2,1.3428648031925547,1.423616918946511
CCCCC,CCCCO,328.2,1.3480731482996928,1.434997595552906
CCCC#N,CCCCO,293.2,1.410986973710262,1.508656425118094
CCCC#N,CCCCO,298.2,1.3762440252663892,1.4833604103626097
CCCC#N,CCCCO,303.2,1.33500106673234,1.4588986954910292
CCCC#N,CCCCO,308.2,1.269760544863939,1.435230675462648
CCCC#N,CCCCO,313.2,1.235471471385307,1.4123183381452558
CCCC#N,CCCCO,323.2,1.1631508098056809,1.3686204242682836
CCCCCC,CCCCO,318.2,1.5390154481375546,1.528014532052294
CCCCCC,CCCCO,328.2,1.541159071680806,1.4814571768161717
CCCCCC,CCCCO,333.2,1.5282278570085572,1.4592264571197566
CCCCCCCC,CCCCO,318.2,1.7934247485471162,1.8136684406909156
CCCCCCCC,CCCCO,328.2,1.8931119634883424,1.793237102252706
CCOC(C)=O,CCCCO,328.2,0.7371640659767196,0.8210768180538962
CCCCCCC,CCCCO,308.2,1.713797927758343,1.7821786343299408
CCCCCCC,CCCCO,318.2,1.6845453849209058,1.7261706044748997
CCCCCCC,CCCCO,328.2,1.6505798557652755,1.6735756100222292
CCCCCCC,CCCCO,333.2,1.6253112615903906,1.6484619712857833
CCCCCCC,CCCCO,353.2,1.6351056591826785,1.555117719642169
CCCCCCC,CCCCO,363.2,1.5129270120532563,1.5123006633641758
CCCCCCC,CCCCO,373.2,1.5602476682433286,1.4717781935401302
CCOCC,CCCCCO,313.2,0.5068176023684519,0.5659449937289129
CCOCC,CCCCCO,318.2,0.6678293725756554,0.5853776513975208
CCOCC,CCCCCO,323.5,0.5128236264286637,0.6052831323077467
CCOCC,CCCCCO,328.2,0.4637340162321402,0.6223543586373972
CCO,CCCCCO,318.2,0.1570037488096647,0.13953448176586059
CCO,CCCCCO,323.5,0.1133286853070032,0.16631785016985678
CCO,CCCCCO,328.2,0.131028262406404,0.1892429044115852
CO,CCCCCO,313.2,0.1133286853070032,0.21551591047714858
CO,CCCCCO,318.2,0.3001045924503381,0.24045499622573563
CO,CCCCCO,323.5,0.1222176327242491,0.26601144960202516
CO,CCCCCO,328.2,0.1823215567939546,0.2879412258586761
CC(C)=O,CCCCCO,313.2,0.7654678421395714,0.8909319329149176
CC(C)=O,CCCCCO,318.2,0.7275486072772777,0.9052578731710728
CC(C)=O,CCCCCO,323.5,0.688134638736401,0.9199225468979143
CC(C)=O,CCCCCO,328.2,0.7419373447293773,0.9324878410867414
ClC(Cl)Cl,CCCCCO,328.2,0.2776317365982795,0.30286090172977603
c1ccccc1,CCCCCO,313.2,0.9516578757114464,1.0315167031319097
c1ccccc1,CCCCCO,318.2,0.9783261227936078,1.0436336388270318
c1ccccc1,CCCCCO,323.5,0.9162907318741552,1.0560313509509842
c1ccccc1,CCCCCO,328.2,0.9631743177730056,1.0666475984464054
ClCCl,CCCCCO,313.2,0.5653138090500605,0.6942744753250676
ClCCl,CCCCCO,318.2,0.6097655716208943,0.7116906747872134
ClCCl,CCCCCO,323.5,0.5766133643039938,0.7295267819554327
ClCCl,CCCCCO,328.2,0.5877866649021191,0.7448188316426054
CC1CCCC1,CCCCCO,323.5,1.1662709371419244,1.163168631362583
Cc1ccccc1,CCCCCO,313.2,1.0681530811834012,1.0915861892988907
Cc1ccccc1,CCCCCO,318.2,1.1151415906193205,1.0782415476161735
Cc1ccccc1,CCCCCO,323.2,1.029619417181158,1.0652117324059207
Cc1ccccc1,CCCCCO,323.5,1.0508216248317612,1.064439719156919
Cc1ccccc1,CCCCCO,328.2,1.1216775615991057,1.052486054470362
CCCOC(C)=O,CCCCCO,323.5,0.7884573603642703,1.0376049079761767
CCCCC,CCCCCO,313.2,1.3402504226184837,1.409657941666865
CCCCC,CCCCCO,318.2,1.3056264580524355,1.4158329934499707
CCCCC,CCCCCO,323.5,1.3029127521808397,1.4221328415100036
CCCCC,CCCCCO,328.2,1.2612978709452054,1.4275063099427048
CCCCCC,CCCCCO,313.2,1.410986973710262,1.4400029167578645
CCCCCC,CCCCCO,318.2,1.42791603581071,1.445701154102584
CCCCCC,CCCCCO,323.5,1.3762440252663892,1.4515116750663193
CCCCCC,CCCCCO,328.2,1.3029127521808397,1.4564644366807855
CCCCCCCC,CCCCCO,318.2,1.6900958154515549,1.528964461745104
CCCCCCCC,CCCCCO,328.2,1.667706820558076,1.4823781632829602
CCCC=O,CCCCCO,323.5,0.883767540168595,0.9617094816061115
CCOC(C)=O,CCCCCO,323.5,0.7654678421395714,0.8359735832857914
CCCCCCC,CCCCCO,313.2,1.5539252025038417,1.5462309268977492
CCCCCCC,CCCCCO,318.2,1.5282278570085572,1.5502599663182375
CCCCCCC,CCCCCO,323.5,1.4883995840570443,1.5543574735334884
CCCCCCC,CCCCCO,328.2,1.547562508716013,1.5578374339473773
C=CCCCC,CCCCCO,313.2,1.2809338454620642,1.2146330488681416
C=CCCCC,CCCCCO,318.2,1.172482137234565,1.197220413019855
C=CCCCC,CCCCCO,323.5,1.2383742310432684,1.1793004939468852
C=CCCCC,CCCCCO,328.2,1.247032293786383,1.16385259707247
ClC(Cl)(Cl)Cl,c1ccccc1,313.2,0.1222176327242491,0.11448019004687893
ClC(Cl)(Cl)Cl,c1ccccc1,353.3,0.1397619423751586,0.10158553375513435
CCO,c1ccccc1,298.2,2.719978771967484,2.815337001398048
CCO,c1ccccc1,307.3,2.667228206581955,2.745097916567391
CCO,c1ccccc1,307.3,2.653241964607215,2.745097916567391
CCO,c1ccccc1,313.2,2.5572273113676265,2.701428407354536
CCO,c1ccccc1,317.4,2.476538400117484,2.6711905494868717
CCO,c1ccccc1,317.7,2.388762789235098,2.6690569453718935
CCO,c1ccccc1,321.0,2.379546134130174,2.645813328096472
CCO,c1ccccc1,321.0,2.312535423847214,2.645813328096472
CCO,c1ccccc1,337.3,2.0541237336955462,2.5367671412425197
CCO,c1ccccc1,338.2,2.151762203259462,2.5310105691099274
CCO,c1ccccc1,342.4,2.066862759472976,2.5044923145992817
CCO,c1ccccc1,349.0,2.028148247292285,2.4639374206331115
CCO,c1ccccc1,352.2,1.7578579175523736,2.44474854210294
CCO,c1ccccc1,354.2,1.7404661748405046,2.432908113694822
CC(C)=O,c1ccccc1,323.2,0.4885800148186709,0.49383079153971526
CC(C)=O,c1ccccc1,332.2,0.4885800148186709,0.4809337571454303
CC(C)=O,c1ccccc1,349.8,0.4824261492442928,0.45756513970995916
CC(C)=O,c1ccccc1,350.7,0.4700036292457356,0.45643103887405023
CC(C)=O,c1ccccc1,353.3,0.4574248470388755,0.4531861040908567
CC(C)=O,c1ccccc1,353.3,0.418710334858185,0.4531861040908567
ClC(Cl)Cl,c1ccccc1,353.3,-0.1278333715098848,-0.13926206733330837
CC#N,c1ccccc1,298.2,1.1249295969854831,1.209305583702283
CC#N,c1ccccc1,318.2,1.1249295969854831,1.13973347269198
CC#N,c1ccccc1,348.0,1.0473189942805592,1.0497585112434393
CC#N,c1ccccc1,397.9,0.9707789171582248,0.927206363729089
ClCCl,c1ccccc1,348.0,-0.0725706928348353,-0.07477696857745468
ClCCl,c1ccccc1,298.2,-0.1165338162559515,-0.08734667821938102
CCCCCC,c1ccccc1,298.2,0.7466879474879751,0.7849092569849005
CCCCCC,c1ccccc1,313.2,0.6981347220709843,0.7494228588368255
CCCCCC,c1ccccc1,353.3,0.4574248470388755,0.6686144249277548
c1ccncc1,c1ccccc1,313.2,0.2231435513142097,0.2228517862846549
c1ccncc1,c1ccccc1,323.2,0.2231435513142097,0.2222259117493206
c1ccncc1,c1ccccc1,329.7,0.1906203596086497,0.22166704131657788
c1ccncc1,c1ccccc1,351.1,0.1988508587451651,0.21915594570666735
CCCCCCC,c1ccccc1,318.0,0.6523251860396901,0.6729961466339413
CCCCCCC,c1ccccc1,333.2,0.5877866649021191,0.642295256399514
CCCCCCC,c1ccccc1,335.4,0.5364933705145685,0.6380822304351308
CCCCCCC,c1ccccc1,349.4,0.4637340162321402,0.6125151232081782
COC(=O)OC,c1ccccc1,313.2,0.3920420877760237,0.42078763740548975
COC(=O)OC,c1ccccc1,323.2,0.378436435720245,0.40776822153925407
COC(=O)OC,c1ccccc1,333.2,0.3646431135879092,0.3955302829935091
COC(=O)OC,c1ccccc1,343.2,0.3576744442718159,0.3840055108336131
COC(=O)OC,c1ccccc1,363.2,0.3364722366212129,0.3628598380753173
COC(=O)OC,c1ccccc1,373.2,0.3293037471426003,0.3531369079453787
CCOCC,CC#N,388.2,0.9669838461896731,0.990534917358793
Nc1ccccc1,CC#N,393.2,0.4574248470388755,0.39484968562754524
CCO,CC#N,323.2,1.0986122886681098,1.2725437709316165
CCO,CC#N,343.2,0.9321640810304452,1.1983862857791028
CCO,CC#N,393.2,0.5933268452777344,1.0459975227567413
ClC(Cl)Cl,CC#N,318.1,0.2776317365982795,0.30422581046578545
ClC(Cl)Cl,CC#N,328.3,0.2700271372130602,0.29477377678179084
c1ccccc1,CC#N,298.2,1.0647107369924282,1.1232122262528483
c1ccccc1,CC#N,298.2,1.0402767116551463,1.1232122262528483
c1ccccc1,CC#N,298.2,0.9932517730102834,1.1232122262528483
c1ccccc1,CC#N,318.2,1.0818051703517284,1.052614410849109
c1ccccc1,CC#N,333.2,0.9555114450274363,1.005227846635922
c1ccccc1,CC#N,348.0,0.9555114450274363,0.9624768104609135
c1ccccc1,CC#N,373.2,0.8754687373538999,0.8974864611587327
c1ccccc1,CC#N,397.9,0.8372475245337022,0.8417742192466556
ClCCl,CC#N,398.1,0.2468600779315258,0.24189094522129528
C[N+](=O)[O-],CC#N,398.2,-0.0304592074847085,-0.028262241494480984
Cc1ccccc1,CC#N,298.2,1.4422019930581866,1.4633218736743128
Cc1ccccc1,CC#N,298.2,1.3937663759585917,1.4633218736743128
Cc1ccccc1,CC#N,343.2,1.2781522025001877,1.271452968561604
Cc1ccccc1,CC#N,393.2,1.1249295969854831,1.109772939022428
Clc1ccccc1,CC#N,343.2,1.297463147413275,1.4043631511619374
Clc1ccccc1,CC#N,393.2,1.1505720275988207,1.3389740417122717
CCCCC,CC#N,298.2,2.8355635214011694,3.044603433379235
CCCCC,CC#N,313.2,3.056356895370426,2.898789711267163
C=CCCC,CC#N,313.2,2.4239173781615704,2.0940552986059187
CCCCCC,CC#N,298.2,3.1780538303479458,3.2849054796891246
CCCCCC,CC#N,333.2,2.760009940032921,2.9985809035267352
CCCCCC,CC#N,373.2,2.379546134130174,2.7278722177131467
c1ccncc1,CC#N,352.6,0.5596157879354227,0.5742532214658814
CCCCCCCC,CC#N,298.2,3.8480176754522337,4.025760547759431
CCOC(C)=O,CC#N,353.2,0.412109650826833,0.37849894747250035
CCOC(C)=O,CC#N,393.2,0.3920420877760237,0.339994485476238
CC(C)CC(C)(C)C,CC#N,313.2,3.965563772356176,3.7278211673395494
CO,ClCCl,398.2,1.3609765531356006,1.9129145133226906
CC(C)=O,ClCCl,398.2,-0.2613647641344075,-0.4160349807552081
CC(C)=O,ClCCl,348.2,-0.3285040669720361,-0.4757758027940931
CC#N,ClCCl,398.1,0.3074846997479607,0.3008109211027312
C[N+](=O)[O-],ClCCl,348.0,0.5766133643039938,0.604860633895126
C[N+](=O)[O-],ClCCl,398.1,0.5481214085096876,0.528740367702568
Cc1ccccc1,ClCCl,347.9,-0.0943106794712412,-0.08204928790762027
Clc1ccccc1,ClCCl,398.1,0.0676586484738148,0.10132161729092348
CCCCC,ClCCl,348.2,0.9162907318741552,1.0393102324778951
CCCCC,ClCCl,398.2,0.6471032420585384,0.9177354247087139
CCOC(C)=O,ClCCl,398.2,-0.4004775665971252,-0.26792312656579037
CCO,S=C=S,308.4,4.212127597878484,4.221232559858379
CCO,S=C=S,318.7,4.014579593753238,4.086681328027232
CC(C)=O,S=C=S,318.7,1.9726911717329556,1.969375671362688
C[N+](=O)[O-],S=C=S,308.4,3.5409593240373143,3.6186384051553473
C[N+](=O)[O-],S=C=S,318.7,3.4210000089583352,3.5598595850080668
Cc1ccccc1,S=C=S,308.4,0.62057648772511,0.5710326077285244
Cc1ccccc1,S=C=S,318.7,0.5481214085096876,0.6107476909036016
C1COCCO1,S=C=S,308.4,1.269760544863939,1.3257936889045918
C1COCCO1,S=C=S,318.7,1.205970806988609,1.3411157110485066
CCO,C[N+](=O)[O-],348.2,1.4701758451005926,1.9023652629300536
CCO,C[N+](=O)[O-],398.2,0.959350221334602,1.6917679913064578
CO,C[N+](=O)[O-],388.2,1.0402767116551463,1.4043227096693751
c1ccccc1,C[N+](=O)[O-],333.2,1.0647107369924282,1.115994203277605
c1ccccc1,C[N+](=O)[O-],358.9,1.118414915964289,1.0360805047518207
c1ccccc1,C[N+](=O)[O-],371.5,0.9745596399981308,1.0009402524832245
c1ccccc1,C[N+](=O)[O-],373.2,0.9555114450274363,0.9963807748395861
CC#N,C[N+](=O)[O-],398.2,0.0392207131532813,0.03291110363213459
ClCCl,C[N+](=O)[O-],348.0,0.4762341789963717,0.43564615006698326
ClCCl,C[N+](=O)[O-],398.1,0.4382549309311553,0.3808210647078553
Cc1ccccc1,C[N+](=O)[O-],353.2,1.4182774069729414,1.425408213441688
CCCCCC,C[N+](=O)[O-],298.2,3.871201010907891,3.9560070323563425
CCCCCC,C[N+](=O)[O-],333.2,3.091042453358316,3.540462794507713
CCCCCC,C[N+](=O)[O-],373.2,2.4849066497880004,3.160993937449544
CCOC(C)=O,C[N+](=O)[O-],398.2,0.378436435720245,0.3736842295952063
CCCC#N,CC(C)(C)O,308.2,1.1151415906193205,1.2240233191719263
CCCC#N,CC(C)(C)O,313.2,1.0577902941478543,1.2044827374993055
CCCC#N,CC(C)(C)O,318.2,1.0224509277025455,1.185556252557026
CCCC#N,CC(C)(C)O,323.2,0.9631743177730056,1.1672153636082725
CCCCCC,CC(C)(C)O,313.2,1.2919836816486494,1.2814033199974888
CCCCCC,CC(C)(C)O,322.8,1.1969481893889715,1.2432947125949196
CCCC#N,CC(C)CO,293.2,1.601405740736836,1.657433613850101
CCCC#N,CC(C)CO,298.2,1.4883995840570443,1.629643020968631
CCCC#N,CC(C)CO,303.2,1.415853163361435,1.602769002580235
CCCC#N,CC(C)CO,308.2,1.3428648031925547,1.576766949388394
CCCC#N,CC(C)CO,313.2,1.2556160374777745,1.5515951007027664
CCCC#N,CC(C)CO,323.2,1.128171090909654,1.5035878950603718
CCCC#N,CCC(C)O,293.2,1.55814461804655,1.8378317827427362
CCCC#N,CCC(C)O,298.2,1.5238800240724537,1.8070164182464574
CCCC#N,CCC(C)O,303.2,1.3609765531356006,1.7772173892591445
CCCC#N,CCC(C)O,308.2,1.3110318766193438,1.7483852311825239
CCCC#N,CCC(C)O,313.2,1.1939224684724346,1.7204736380663763
CCCC#N,CCC(C)O,323.2,1.0647107369924282,1.6672412502040697
ClC(Cl)(Cl)Cl,CNC(C)=O,331.9,1.1908875647772803,1.1636923854545926
CCOCC,CNC(C)=O,333.2,1.4011829736136412,1.398429448416043
CCO,CNC(C)=O,318.4,-0.1392620673335076,-0.11811090034453561
CCO,CNC(C)=O,332.8,-0.1625189294977749,-0.11300033220225572
CO,CNC(C)=O,398.6,-0.3566749439387324,-0.27238900071160055
CO,CNC(C)=O,332.8,-0.3285040669720361,-0.32624476830181953
CC(C)O,CNC(C)=O,333.3,-0.0725706928348353,-0.023340285208320526
CC(C)=O,CNC(C)=O,333.2,0.6523251860396901,0.6738141172215564
ClC(Cl)Cl,CNC(C)=O,333.1,-0.2876820724517809,-0.10985082311583572
CCCCO,CNC(C)=O,333.2,-0.0304592074847085,0.1573595020973058
c1ccccc1,CNC(C)=O,333.3,1.091923300517313,1.158296473903364
CC#N,CNC(C)=O,333.2,0.6575200029167941,0.6824697816289019
CC=O,CNC(C)=O,333.2,0.6523251860396901,0.6779759239285477
ClCCl,CNC(C)=O,333.2,0.048790164169432,0.0551962787835002
CC(C)CO,CNC(C)=O,333.2,-0.0304592074847085,0.009508674559409366
CC(C)CO,CNC(C)=O,333.2,-0.0304592074847085,0.009508674559409366
ClC=C(Cl)Cl,CNC(C)=O,333.2,0.8878912573524571,0.8732198263547565
CCc1ccccc1,CNC(C)=O,331.9,1.572773928062509,1.5690510222414749
ClCCCl,CNC(C)=O,333.2,0.494696241836107,0.4915675578038198
CC(C)OC(C)C,CNC(C)=O,333.2,1.8468787684491343,1.840720139817893
CC1CCCCC1,CNC(C)=O,333.2,2.3646204839134985,2.3303836175252957
Cc1ccccc1,CNC(C)=O,333.2,1.2864740258376797,1.2853495888257314
CCCOC(C)=O,CNC(C)=O,333.2,1.1151415906193205,1.1232171324890277
CCCCC,CNC(C)=O,333.2,2.3841650799864684,2.383046389860146
C1CCOC1,CNC(C)=O,333.1,0.7227059828014898,0.7194253270508645
CCCCCC,CNC(C)=O,333.8,2.543961412569315,2.5446722385784244
c1ccncc1,CNC(C)=O,398.6,0.4252677354043441,0.5610132261700257
CCCCOC(C)=O,CNC(C)=O,333.2,1.2412685890696329,1.2643637566934318
C1COCCO1,CNC(C)=O,333.3,0.8329091229351039,0.8576061564889987
CCOC(C)=O,CNC(C)=O,331.9,1.000631880307906,1.0040129786946048
CCCCCCC,CNC(C)=O,333.2,2.7744619666214616,2.761283621001845
COC(C)(C)C,CNC(C)=O,333.2,1.430311246536665,1.4247905132116028
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.378436435720245,0.3717451108975108
CCOCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.378436435720245,0.3651982740842276
CCO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8754687373538999,0.9429542773222684
CCO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7929925155296614,0.9146543495532866
CO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.7929925155296614,0.8519841935189335
CO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7227059828014898,0.8264144561335818
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8671004876833833,0.9462947003341716
CC(C)O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7747271675523681,0.9178945199323922
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.0618754037180875,-0.058972660592539784
CC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.0618754037180875,-0.05720277275869257
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.7133498878774648,-0.6814935632063148
ClC(Cl)Cl,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.7550225842780328,-0.7368322624077022
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.85015092936961,0.9390756768757876
CCCO,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7608058290337602,0.9108921534908131
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.083381608939051,-0.07365815612529647
c1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.083381608939051,-0.06498058395180573
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.1053605156578262,-0.08988630927696231
CC=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.1053605156578262,-0.08718864079374869
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.616186139423817,-0.6136654982832527
ClCCl,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.6348782724359695,-0.6326526793323325
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.0,-0.009578847314651693
CCCC(C)=O,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.009950330853168,-0.009291366901443871
CC(C)OC(C)C,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.8109302162163288,0.8063161954340884
CC(C)OC(C)C,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.7929925155296614,0.7971005490927051
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.0861776962410524,0.07781398147301523
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.0861776962410524,0.07547862799661942
CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.3001916620664788,1.3044606732588866
CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.252762968495368,1.2653112369692383
C=CCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.9001613499442714,0.8941701862355438
C=CCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.8712933659434193,0.8673343645185512
C1CCOC1,CCOC(=O)c1ccccc1C(=O)OCC,323.2,-0.2231435513142097,-0.22408624660965015
C1CCOC1,CCOC(=O)c1ccccc1C(=O)OCC,333.2,-0.2107210313156525,-0.21342394434004996
CCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.463255402256019,1.4719054623463408
CCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.4085449700547104,1.4277306870045818
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.7833912195575383,1.798411562570907
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.713797927758343,1.744437722236408
C=CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.358409157630355,1.3563951513714534
C=CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.3137236682850553,1.3156870615711243
CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.623340817603092,1.6307385387752193
CCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.5602476682433286,1.5817968811266545
C=CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.0543120297715298,1.048772093796546
C=CCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.0224509277025455,1.017296366882891
COC(C)(C)C,CCOC(=O)c1ccccc1C(=O)OCC,323.2,0.4510756193602167,0.4447020790655929
COC(C)(C)C,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.4446858212614457,0.43833692718510786
CCOCC,CCOC(=O)c1ccccc1,333.2,0.262364264467491,0.2689326084368556
CCOCC,CCOC(=O)c1ccccc1,343.2,0.2700271372130602,0.2744914926213744
c1ccccc1,CCOC(=O)c1ccccc1,333.2,-0.0408219945202551,-0.03896502322335887
c1ccccc1,CCOC(=O)c1ccccc1,343.2,-0.0304592074847085,-0.03782967869836747
CC1CCCC1,CCOC(=O)c1ccccc1,333.2,0.7466879474879751,0.7439898379568601
CC1CCCC1,CCOC(=O)c1ccccc1,343.2,0.7275486072772777,0.7223118240816049
CCc1ccccc1,CCOC(=O)c1ccccc1,333.2,0.0676586484738148,0.08235495234054598
CCc1ccccc1,CCOC(=O)c1ccccc1,343.2,0.0582689081239758,0.07995533263506188
Cc1ccc(C)cc1,CCOC(=O)c1ccccc1,333.2,0.1133286853070032,0.11230936086603882
Cc1ccc(C)cc1,CCOC(=O)c1ccccc1,343.2,0.1222176327242491,0.1192915881819564
CCCC(C)C,CCOC(=O)c1ccccc1,333.2,1.0473189942805592,1.0393366832213253
CCCC(C)C,CCOC(=O)c1ccccc1,343.2,1.029619417181158,1.0120336745643463
CC(C)OC(C)C,CCOC(=O)c1ccccc1,333.2,0.5481214085096876,0.5637161782634168
CC(C)OC(C)C,CCOC(=O)c1ccccc1,343.2,0.5653138090500605,0.5720181740928934
CC1CCCCC1,CCOC(=O)c1ccccc1,333.2,0.7929925155296614,0.8034014856575791
CC1CCCCC1,CCOC(=O)c1ccccc1,343.2,0.7608058290337602,0.7799923653532679
Cc1ccccc1,CCOC(=O)c1ccccc1,333.2,0.0295588022415444,0.03915394146445561
Cc1ccccc1,CCOC(=O)c1ccccc1,343.2,0.0295588022415444,0.03903159290892405
CCCCC,CCOC(=O)c1ccccc1,333.2,0.9745596399981308,0.9829025021295545
