Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf,QSPR_ln_gamma_inf_pred
Cc1ccccc1,c1ccccc1,298.2,-0.083381609,1.1438425675282953
Oc1ccccc1,c1ccccc1,353.2,1.1939224684724346,1.470014183875587
CCCCC,c1ccccc1,293.2,0.8109302162163288,0.9283460194943998
CCCCC,c1ccccc1,298.2,0.712949807856125,0.8932012583362847
C=CCCC,c1ccccc1,293.2,0.5423242908253617,0.9288620869159288
CCCCCC,c1ccccc1,293.2,0.7929925155296614,0.9521639229402421
CCCCCC,c1ccccc1,293.2,0.8020015854720274,0.9521639229402421
CCCCCC,c1ccccc1,298.2,0.7466879474879751,0.9170191617821271
CCCCCC,c1ccccc1,313.2,0.6981347220709843,0.8115848783077819
CCCCCC,c1ccccc1,353.3,0.4574248470388755,0.5297238938196989
c1ccncc1,c1ccccc1,298.2,0.2231435513142097,0.45934037056523636
c1ccncc1,c1ccccc1,303.2,0.2231435513142097,0.43148587715463727
c1ccncc1,c1ccccc1,313.2,0.2231435513142097,0.37577689033343864
c1ccncc1,c1ccccc1,323.2,0.2231435513142097,0.32006790351224046
c1ccncc1,c1ccccc1,329.7,0.1906203596086497,0.2838570620784613
c1ccncc1,c1ccccc1,351.1,0.1988508587451651,0.16463983028109652
CCCCCCCC,c1ccccc1,298.2,0.7747271675523681,0.9646549686738122
CCCCCCCC,c1ccccc1,298.2,0.8372475245337022,0.9646549686738122
CCCCCCCCC,c1ccccc1,298.2,0.8628899551470398,0.9884728721196545
C1COCCO1,c1ccccc1,298.2,-0.030459207,0.7569907937686935
CCOC(C)=O,c1ccccc1,328.2,0.3576744442718159,0.5901980990403035
CCCCCCC,c1ccccc1,298.2,0.7227059828014898,0.9408370652279698
CCCCCCC,c1ccccc1,313.2,0.6780335427498971,0.8354027817536243
CCCCCCC,c1ccccc1,318,0.6523251860396901,0.8016638110418337
CCCCCCC,c1ccccc1,333.2,0.5877866649021191,0.6948237371211641
CCCCCCC,c1ccccc1,335.4,0.5364933705145685,0.6793600422115933
CCCCCCC,c1ccccc1,349.4,0.4637340162321402,0.5809547109688711
CC(C)CC(C)(C)C,c1ccccc1,313.2,0.8153648132841944,0.8592206851994666
CC(C)C(C)C(C)C,c1ccccc1,298.2,0.8153648132841944,0.9646549686738122
CC(C)CCC(C)C,c1ccccc1,298.2,0.7839015438284094,0.9646549686738122
COC(=O)OC,c1ccccc1,283.2,0.4700036292457356,0.9620812244034223
COC(=O)OC,c1ccccc1,293.2,0.4446858212614457,0.9096498498325132
COC(=O)OC,c1ccccc1,313.2,0.3920420877760237,0.804787100690695
COC(=O)OC,c1ccccc1,323.2,0.378436435720245,0.7523557261197862
COC(=O)OC,c1ccccc1,333.2,0.3646431135879092,0.6999243515488769
COC(=O)OC,c1ccccc1,343.2,0.3576744442718159,0.6474929769779676
COC(=O)OC,c1ccccc1,363.2,0.3364722366212129,0.5426302278361494
COC(=O)OC,c1ccccc1,373.2,0.3293037471426003,0.49019885326524015
CN1CCCC1=O,c1ccccc1,333.3,-0.186329578,0.3838216240609751
CN1CCCC1=O,c1ccccc1,354.2,-0.127833372,0.2673898416046705
COC(C)(C)C,c1ccccc1,308.2,0.0953101798043249,0.698923393583702
CCC1CCCCC1,c1ccccc1,298.2,0.688134638736401,0.8517166405076084
ClC(Cl)(Cl)Cl,CC(Cl)(Cl)Cl,328.2,0.0769610411361284,1.3289176886830405
ClC(Cl)Cl,CC(Cl)(Cl)Cl,328.2,-0.030459207,1.707616018154888
CC(Cl)Cl,CC(Cl)(Cl)Cl,328.2,0.0582689081239758,1.5554981103654728
ClC=C(Cl)Cl,CC(Cl)(Cl)Cl,328.2,0,1.4207583882480308
ClCCCl,CC(Cl)(Cl)Cl,328.2,0.2070141693843261,1.4833952589735597
COC(=O)OC,CC(Cl)(Cl)Cl,298.2,0.494696241836107,0.9462610866755989
COC(=O)OC,CC(Cl)(Cl)Cl,333.2,0.5187937934151675,0.7627512756774175
C[N+](=O)[O-],CCBr,298.2,1.3297240096314962,-0.080918166
Cc1ccccc1,CCBr,298.2,0.0676586484738148,1.2542491227521215
CCCCCCCC,CCBr,298.2,0.7975071958841882,1.1421998654316203
C1COCCO1,CCBr,298.2,0.2776317365982795,0.869679052771053
ClC(Cl)(Cl)Cl,CC#N,293.2,1.897619859927532,1.8283600395678752
ClC(Cl)(Cl)Cl,CC#N,352.6,1.589235205116581,1.376574993189454
CCOCC,CC#N,298.1,1.2178757094949273,1.2481256003385552
CCOCC,CC#N,338.2,1.1052568313867783,1.1011401809785033
CCOCC,CC#N,388.2,0.9669838461896731,0.9178665907539993
Nc1ccccc1,CC#N,293.2,0.5306282510621704,1.160227211355728
Nc1ccccc1,CC#N,343.2,0.4510756193602167,0.8816822772497357
Nc1ccccc1,CC#N,393.2,0.4574248470388755,0.603137343143743
CCO,CC#N,293.2,1.4206957878372228,-0.340889411
CCO,CC#N,298.2,1.3609765531356006,-0.35921677
CCO,CC#N,323.2,1.0986122886681098,-0.450853565
CCO,CC#N,343.2,0.9321640810304452,-0.524163001
CCO,CC#N,393.2,0.5933268452777344,-0.707436591
CO,CC#N,326,0.9400072584914712,-0.81407473
CO,CC#N,333.5,0.9321640810304452,-0.841565769
CC(C)=O,CC#N,293.2,0.0953101798043249,1.0300142732348818
CC(C)=O,CC#N,298.2,0.0392207131532813,1.0037985859494272
ClC(Cl)Cl,CC#N,293.2,0.3987761199573678,2.2070583690397227
ClC(Cl)Cl,CC#N,298.2,0.2546422183735807,2.169029324731775
ClC(Cl)Cl,CC#N,318.1,0.2776317365982795,2.017673728386142
ClC(Cl)Cl,CC#N,328.3,0.2700271372130602,1.9400944779979281
CCCCO,CC#N,333.2,1.1878434223960523,-0.126412979
c1ccccc1,CC#N,293.2,1.1600209167967532,1.5085055629210897
c1ccccc1,CC#N,298.2,1.1052568313867783,1.4704765186131419
c1ccccc1,CC#N,298.2,1.0647107369924282,1.4704765186131419
c1ccccc1,CC#N,298.2,1.0402767116551463,1.4704765186131419
c1ccccc1,CC#N,298.2,0.9932517730102834,1.4704765186131419
c1ccccc1,CC#N,318.2,1.0818051703517284,1.31836034138135
c1ccccc1,CC#N,333.2,0.9555114450274363,1.2042732084575065
c1ccccc1,CC#N,348,0.9555114450274363,1.0917072373059806
c1ccccc1,CC#N,373.2,0.8754687373538999,0.9000408539939233
c1ccccc1,CC#N,397.9,0.8372475245337022,0.712177375112661
CCBr,CC#N,293.2,1.0577902941478543,1.728089482742746
CCI,CC#N,293.2,1.6370530794670737,1.4629192665845387
ClCCl,CC#N,298.2,0.1823215567939546,2.057467975383074
ClCCl,CC#N,348.2,0.2231435513142097,1.677177532303595
ClCCl,CC#N,398.1,0.2468600779315258,1.2976476701102748
S=C=S,CC#N,293.2,2.517696472610991,1.4114142064205746
C[N+](=O)[O-],CC#N,298.2,-0.030459207,0.21271223166791664
C[N+](=O)[O-],CC#N,348.2,-0.040821995,-0.049444641
C[N+](=O)[O-],CC#N,398.2,-0.030459207,-0.311601514
CC(C)(C)O,CC#N,333.2,0.9516578757114464,-0.143756249
CCC(C)(C)C,CC#N,298.2,2.96010509591084,0.9639326789631855
CCC(C)C,CC#N,313.2,3.0378334495726262,0.8346804920429975
CCC(C)C,CC#N,333.2,2.803360380906535,0.6941014474105374
CC(C)CO,CC#N,333.2,1.244154593958768,-0.156365553
CCC(C)O,CC#N,333.2,1.2919836816486494,-0.156000853
CCC(C)CC,CC#N,298.2,3.0155349008501706,0.9639326789631855
CCc1ccccc1,CC#N,298.2,1.7227665977411035,1.4402896873994107
CCc1ccccc1,CC#N,298.2,1.7209792871670078,1.4402896873994107
CCCCc1ccccc1,CC#N,298.2,2.4069451083182885,1.4362544199339649
CCCCc1ccccc1,CC#N,298.2,2.4069451083182885,1.4362544199339649
ClCCCl,CC#N,333.2,0.418710334858185,1.6786052553948108
CCCC(C)C,CC#N,298.2,3.2276373305367736,0.9639326789631855
CCCC(C)C,CC#N,298.2,3.086486636822455,0.9639326789631855
CC(C)CC(C)C,CC#N,298.2,3.5148236417370144,0.9877505824090278
Cc1ccccc1,CC#N,293.2,1.4929040961781488,1.5107479560724562
Cc1ccccc1,CC#N,298.2,1.4586150226995167,1.4727189117645088
Cc1ccccc1,CC#N,298.2,1.4422019930581866,1.4727189117645088
Cc1ccccc1,CC#N,298.2,1.3937663759585917,1.4727189117645088
Cc1ccccc1,CC#N,343.2,1.2781522025001877,1.1304575129929777
Cc1ccccc1,CC#N,393.2,1.1249295969854831,0.7501670699134984
Clc1ccccc1,CC#N,293.2,1.463255402256019,1.5442755785811038
Clc1ccccc1,CC#N,328.2,1.423108334242607,1.2780722684254684
Clc1ccccc1,CC#N,343.2,1.297463147413275,1.1639851355016253
Clc1ccccc1,CC#N,393.2,1.1505720275988207,0.783694692422146
CCCCC,CC#N,293.2,3.2928695047765277,0.9752595366754582
CCCCC,CC#N,298.2,2.8449093838194077,0.9401147755173431
CCCCC,CC#N,298.2,2.8355635214011694,0.9401147755173431
CCCCC,CC#N,313.2,3.056356895370426,0.8346804920429975
C=CCCC,CC#N,293.2,2.624668592163159,0.9757756040969872
C=CCCC,CC#N,298.2,1.805004695978076,0.9406308429388721
C=CCCC,CC#N,313.2,2.4239173781615704,0.8351965594645261
CCCCCl,CC#N,323.2,1.5496879080283263,1.6574461675316696
CCCCCl,CC#N,348.2,1.3812818192963463,1.4673009459919308
CCCCCC,CC#N,298.2,3.3311325072138684,0.9639326789631855
CCCCCC,CC#N,298.2,3.2386784521643803,0.9639326789631855
CCCCCC,CC#N,298.2,3.1780538303479458,0.9639326789631855
CCCCCC,CC#N,333.2,2.760009940032921,0.7179193508563797
CCCCCC,CC#N,373.2,2.379546134130174,0.4367612615914589
c1ccncc1,CC#N,315.8,0.6523251860396901,0.6771541307164513
c1ccncc1,CC#N,334.6,0.5933268452777344,0.5724212354925982
c1ccncc1,CC#N,352.6,0.5596157879354227,0.4721450592144407
CCCCCCCC,CC#N,298.2,4.034417613641752,1.0115684858548701
CCCCCCCC,CC#N,298.2,4.017103481878653,1.0115684858548701
CCCCCCCC,CC#N,298.2,3.8480176754522337,1.0115684858548701
CCCCCCCCC,CC#N,298.2,4.366278277705742,1.0353863893007125
C1COCCO1,CC#N,298.2,0.3148107398400336,1.163309450902509
C1COCCO1,CC#N,313.2,0.371563556432483,1.0846623890461455
CCOC(C)=O,CC#N,293.2,0.4574248470388755,1.1800265671723011
CCOC(C)=O,CC#N,313.2,0.4252677354043441,1.075163818030483
CCOC(C)=O,CC#N,353.2,0.412109650826833,0.8654383197468465
CCOC(C)=O,CC#N,393.2,0.3920420877760237,0.6557128214632102
CCCCCCC,CC#N,298.2,3.677565694213663,0.9877505824090278
CCCCCCC,CC#N,298.2,3.4531571205928664,0.9877505824090278
CC(C)CC(C)(C)C,CC#N,293.2,4.411949448325136,1.0467132470129852
CC(C)CC(C)(C)C,CC#N,298.2,3.478158422798284,1.0115684858548701
CC(C)CC(C)(C)C,CC#N,313.2,3.965563772356176,0.9061342023805246
CC(C)C(C)C(C)C,CC#N,298.2,3.695606774863363,1.0115684858548701
CC(C)CCC(C)C,CC#N,298.2,3.8480176754522337,1.0115684858548701
C=CCCCC,CC#N,298.2,2.5416019934645457,0.9676089828341183
CCC1CCCCC1,CC#N,298.2,3.734808386002336,0.8986301576886664
ClC(Cl)(Cl)Cl,ClCCl,308.2,0.5068176023684519,1.7240903048105318
CCO,ClCCl,298.2,2.2202898502672155,-0.528954114
CO,ClCCl,298.2,2.7650604558189897,-0.881911958
CO,ClCCl,348.2,1.9416152247724323,-1.065185549
CO,ClCCl,398.2,1.3609765531356006,-1.248459139
CC(C)=O,ClCCl,398.2,-0.261364764,0.4895257549453609
CC(C)=O,ClCCl,348.2,-0.328504067,0.7516826277999065
CC(C)=O,ClCCl,303.2,-0.733969175,0.9876238133689974
CC(C)=O,ClCCl,298.2,-0.371063681,1.0138395006544518
ClC(Cl)Cl,ClCCl,308.2,0.048790164169432,2.10278863428238
c1ccccc1,ClCCl,348,-0.061875404,1.1015246354724813
c1ccccc1,ClCCl,298.2,-0.083381609,1.480293916779643
CC(Cl)(Cl)Cl,ClCCl,308.2,0.1655144384775733,1.6643098468408661
CC#N,ClCCl,298.2,0.131028262406404,0.32828511951164785
CC#N,ClCCl,348.2,0.2390169004704999,0.06612824665710226
CC#N,ClCCl,398.1,0.3074846997479607,-0.195504312
CC(Cl)Cl,ClCCl,308.2,0.0198026272961797,1.9506707264929641
C[N+](=O)[O-],ClCCl,298.1,0.7701082216960737,0.22327746011865024
C[N+](=O)[O-],ClCCl,298.2,0.6418538861723947,0.2227531463729413
C[N+](=O)[O-],ClCCl,348,0.5766133643039938,-0.038355099
C[N+](=O)[O-],ClCCl,398.1,0.5481214085096876,-0.301036286
ClC=C(Cl)Cl,ClCCl,308.2,0.378436435720245,1.8159310043755221
ClCCCl,ClCCl,308.2,-0.010050336,1.878567875101051
CCCC(C)C,ClCCl,298.2,1.2556160374777745,1.2014935951049508
CC(C)CC(C)C,ClCCl,298.2,1.2809338454620642,1.2253114985507931
Cc1ccccc1,ClCCl,298.2,-0.15082289,1.4825363099310094
Cc1ccccc1,ClCCl,298.2,-0.040821995,1.4825363099310094
Cc1ccccc1,ClCCl,347.9,-0.094310679,1.1045276095100078
Clc1ccccc1,ClCCl,398.1,0.0676586484738148,0.7562436271668584
Clc1ccccc1,ClCCl,348,0.1043600153242428,1.1372946511324962
Clc1ccccc1,ClCCl,298,0.1043600153242428,1.5175850942119746
CCCCC,ClCCl,298.2,1.169381359556317,1.1776756916591085
CCCCC,ClCCl,298.2,1.2267122912954254,1.1776756916591085
CCCCC,ClCCl,348.2,0.9162907318741552,0.8262280800779571
CCCCC,ClCCl,398.2,0.6471032420585384,0.4747804684968062
C1CCOC1,ClCCl,303.2,-0.867500568,1.3747801373783948
CCCCCC,ClCCl,298.2,1.144222799920162,1.2014935951049508
CCCCCC,ClCCl,298.2,1.229640551074514,1.2014935951049508
c1ccncc1,ClCCl,303.2,-0.544727175,0.7938707587817957
CCCCCCCC,ClCCl,298.2,1.3737155789130306,1.249129401996636
CCCCCCCC,ClCCl,298.2,1.4206957878372228,1.249129401996636
CCCCCCCCC,ClCCl,298.2,1.425515074273172,1.2729473054424782
C1COCCO1,ClCCl,303.2,-0.891598119,1.1471346783220793
C1COCCO1,ClCCl,298.2,-0.867500568,1.1733503656075337
CCOC(C)=O,ClCCl,398.2,-0.400477567,0.6395380488827804
CCOC(C)=O,ClCCl,348.2,-0.356674944,0.9016949217373256
CCOC(C)=O,ClCCl,298.2,-0.314710745,1.1638517945918712
CCCCCCC,ClCCl,298.2,1.235471471385307,1.2253114985507931
CC(C)C(C)C(C)C,ClCCl,298.2,1.2781522025001877,1.249129401996636
CC(C)CCC(C)C,ClCCl,298.2,1.3297240096314962,1.249129401996636
CCC1CCCCC1,ClCCl,298.2,1.220829921392359,1.1361910738304317
CCO,ICI,298.2,3.479700443150099,-0.972680837
C[N+](=O)[O-],ICI,298.2,2.4176979000945504,-0.321893885
CCC(C)=O,ICI,298.2,1.3609765531356006,0.5129277679817115
Cc1ccccc1,ICI,298.2,1.3506671834767394,0.940667643903454
CCCCCCCC,ICI,298.2,4.041471072615033,0.5404371932223979
C1COCCO1,ICI,298.2,0.4510756193602167,0.6287033344114845
CCO,S=C=S,298.2,4.365134767003664,-1.024549302
CCO,S=C=S,298.3,4.360547602996758,-1.02491585
CCO,S=C=S,308.4,4.212127597878484,-1.061937115
CCO,S=C=S,318.7,4.014579593753238,-1.099691474
CC(C)=O,S=C=S,298.3,2.1210632163706555,0.5488881348144976
CC(C)=O,S=C=S,308.4,2.017566137961748,0.4959324464978794
CC(C)=O,S=C=S,318.7,1.9726911717329556,0.44192813068984327
C[N+](=O)[O-],S=C=S,298.2,3.6399517804905126,-0.241673906
C[N+](=O)[O-],S=C=S,298.3,3.720862499966987,-0.242198219
C[N+](=O)[O-],S=C=S,308.4,3.5409593240373143,-0.295153908
C[N+](=O)[O-],S=C=S,318.7,3.4210000089583352,-0.349158224
CCCC(C)C,S=C=S,298.2,0.8712933659434193,0.8300366647447812
CC(C)CC(C)C,S=C=S,298.2,1.0043016091968684,0.8538545681906236
Cc1ccccc1,S=C=S,298.2,0.3852624007906449,1.0405417584571905
Cc1ccccc1,S=C=S,298.3,0.6729444732424258,1.0397811775710313
Cc1ccccc1,S=C=S,308.4,0.62057648772511,0.9629625080689768
Cc1ccccc1,S=C=S,318.7,0.5481214085096876,0.8846226767946042
CCCCC,S=C=S,298.2,0.9001613499442714,0.8062187612989389
CCCCCC,S=C=S,298.2,0.8671004876833833,0.8300366647447812
CCCCCCCC,S=C=S,298.2,0.712949807856125,0.8776724716364663
CCCCCCCC,S=C=S,298.2,0.7701082216960737,0.8776724716364663
CCCCCCCCC,S=C=S,298.2,0.6830968447064438,0.9014903750823087
C1COCCO1,S=C=S,298.2,1.2919836816486494,0.7089233135132886
C1COCCO1,S=C=S,298.3,1.3270750014599193,0.7083989997675793
C1COCCO1,S=C=S,308.4,1.269760544863939,0.6554433114509615
C1COCCO1,S=C=S,318.7,1.205970806988609,0.6014389956429249
CCCCCCC,S=C=S,298.2,0.8064758658669485,0.8538545681906236
CC(C)C(C)C(C)C,S=C=S,298.2,0.9001613499442714,0.8776724716364663
CC(C)CCC(C)C,S=C=S,298.2,0.9202827531436923,0.8776724716364663
CCC1CCCCC1,S=C=S,298.2,0.5481214085096876,0.7647341434702621
CCO,CC(Cl)Cl,298.2,2.211565694606877,-0.625788193
C[N+](=O)[O-],CC(Cl)Cl,298.2,0.5423242908253617,0.09675833054691418
Cc1ccccc1,CC(Cl)Cl,298.2,-0.030459207,1.393379729952048
CCCCCCCC,CC(Cl)Cl,298.2,1.7967470107390942,1.2601366919810424
ClC(Cl)(Cl)Cl,C[N+](=O)[O-],293.2,2.175887439948088,1.8179732542964722
CCO,C[N+](=O)[O-],298.2,2.2375130962503307,-0.378103413
CCO,C[N+](=O)[O-],298.2,2.10900034392138,-0.378103413
CCO,C[N+](=O)[O-],348.2,1.4701758451005926,-0.561377003
CCO,C[N+](=O)[O-],398.2,0.959350221334602,-0.744650594
CO,C[N+](=O)[O-],298.2,1.979621206397625,-0.731061257
CO,C[N+](=O)[O-],348.2,1.3887912413184778,-0.914334847
CO,C[N+](=O)[O-],388.2,1.0402767116551463,-1.06095372
CC(C)=O,C[N+](=O)[O-],348.2,0.0582689081239758,0.7309535433079253
CC(C)=O,C[N+](=O)[O-],298.2,0.0953101798043249,0.9931104161624709
ClC(Cl)Cl,C[N+](=O)[O-],293.2,0.7884573603642703,2.1966715837683197
c1ccccc1,C[N+](=O)[O-],293.2,1.3506671834767394,1.4981187776496867
c1ccccc1,C[N+](=O)[O-],298.2,1.1631508098056809,1.4600897333417389
c1ccccc1,C[N+](=O)[O-],333.2,1.0647107369924282,1.1938864231861035
c1ccccc1,C[N+](=O)[O-],358.9,1.118414915964289,0.9984171354432516
c1ccccc1,C[N+](=O)[O-],371.5,0.9745596399981308,0.9025839437872225
c1ccccc1,C[N+](=O)[O-],373.2,0.9555114450274363,0.8896540687225203
CCBr,C[N+](=O)[O-],293.2,1.269760544863939,1.717702697471343
CCI,C[N+](=O)[O-],293.2,1.8180767775454283,1.4525324813131357
CC#N,C[N+](=O)[O-],348.2,0.009950330853168,0.045399162165121076
CC#N,C[N+](=O)[O-],398.2,0.0392207131532813,-0.216757711
CC#N,C[N+](=O)[O-],298.2,0.0676586484738148,0.3075560350196662
ClCCl,C[N+](=O)[O-],293.2,0.5187937934151675,2.085110234419619
ClCCl,C[N+](=O)[O-],298.1,0.5068176023684519,2.047841770997829
ClCCl,C[N+](=O)[O-],348,0.4762341789963717,1.66831190880451
ClCCl,C[N+](=O)[O-],398.1,0.4382549309311553,1.2872608848388722
S=C=S,C[N+](=O)[O-],293.2,2.714694743820879,1.4010274211491716
CCCC(C)C,C[N+](=O)[O-],298.2,3.7764323511217976,0.9217440071778333
CC(C)CC(C)C,C[N+](=O)[O-],298.2,4.120499519698952,0.9455619106236757
CC1CCCCC1,C[N+](=O)[O-],343.2,3.332204510175204,0.5276069279017421
CC1CCCCC1,C[N+](=O)[O-],353.2,3.214867803470662,0.4573174055855116
Cc1ccccc1,C[N+](=O)[O-],298.2,1.62924053973028,1.4623321264931057
Cc1ccccc1,C[N+](=O)[O-],343.2,1.4586150226995167,1.1200707277215747
Cc1ccccc1,C[N+](=O)[O-],353.2,1.4182774069729414,1.044012639105679
CCCCC,C[N+](=O)[O-],298.2,3.4490347110763158,0.897926103731991
CCCCCC,C[N+](=O)[O-],293.2,4.060443010546419,0.9568887683359484
CCCCCC,C[N+](=O)[O-],298.2,3.918402612392185,0.9217440071778333
CCCCCC,C[N+](=O)[O-],298.2,3.871201010907891,0.9217440071778333
CCCCCC,C[N+](=O)[O-],333.2,3.091042453358316,0.6757306790710276
CCCCCC,C[N+](=O)[O-],373.2,2.4849066497880004,0.39457258980610677
CCCCCCCC,C[N+](=O)[O-],298.2,4.8328633720008725,0.969379814069518
CCCCCCCC,C[N+](=O)[O-],298.2,4.711330381816482,0.969379814069518
CCCCCCCCC,C[N+](=O)[O-],298.2,5.251540174989108,0.9931977175153603
CCOC(C)=O,C[N+](=O)[O-],298.2,0.5007752879124892,1.14312271009989
CCOC(C)=O,C[N+](=O)[O-],348.2,0.4252677354043441,0.8809658372453448
CCOC(C)=O,C[N+](=O)[O-],398.2,0.378436435720245,0.6188089643907992
CCCCCCC,C[N+](=O)[O-],298.2,4.382526509715532,0.9455619106236757
CC(C)C(C)C(C)C,C[N+](=O)[O-],298.2,4.371597439183343,0.969379814069518
CC(C)CCC(C)C,C[N+](=O)[O-],298.2,4.566741159368309,0.969379814069518
CCC1CCCCC1,C[N+](=O)[O-],298.2,4.368561383720311,0.8564414859033143
CCO,CC(C)(C)O,313.2,-0.235722334,-0.558869038
CO,CC(C)(C)O,313.2,-0.510825624,-0.911826882
CCCO,CC(C)(C)O,313.2,-0.223143551,-0.385445276
CCCCO,CC(C)(C)O,313.2,-0.223143551,-0.197773734
c1ccccc1,CC(C)(C)O,313.2,1.1505720275988207,0.8980444542278678
CC#N,CC(C)(C)O,333.2,1.0612565021243408,-0.298049083
C[N+](=O)[O-],CC(C)(C)O,298.2,2.175887439948088,-0.220071245
Cc1ccc(C)cc1,CC(C)(C)O,313.2,1.3110318766193438,0.8540672625677779
Cc1cccc(C)n1,CC(C)(C)O,313.2,0.29266961396282,0.712446198361167
Cc1ccccc1,CC(C)(C)O,298.2,1.396244691973059,1.0143739803030787
Cc1ccccc1,CC(C)(C)O,313.2,1.2412685890696329,0.9002868473792347
CCCC#N,CC(C)(C)O,298.2,1.3056264580524355,-0.01987022
CCCC#N,CC(C)(C)O,303.2,1.2029723039923526,-0.046085908
CCCC#N,CC(C)(C)O,308.2,1.1151415906193205,-0.072301595
CCCC#N,CC(C)(C)O,313.2,1.0577902941478543,-0.098517282
CCCC#N,CC(C)(C)O,318.2,1.0224509277025455,-0.124732969
CCCC#N,CC(C)(C)O,323.2,0.9631743177730056,-0.150948657
CCCCCC,CC(C)(C)O,303.3,1.3376291891386096,0.8286243203475698
CCCCCC,CC(C)(C)O,313.1,1.2669476034873244,0.7597405884776642
CCCCCC,CC(C)(C)O,313.2,1.2919836816486494,0.759037693254502
CCCCCC,CC(C)(C)O,322.8,1.1969481893889715,0.6915597518309209
c1ccncc1,CC(C)(C)O,313.2,-0.139262067,0.46851743641896526
CCCCCCCC,CC(C)(C)O,298.2,1.7457155307266483,0.9121077836205322
CCCCCCCC,CC(C)(C)O,313.2,1.4036429994545037,0.8066735001461867
C1COCCO1,CC(C)(C)O,298.2,0.494696241836107,0.730525974096746
CCCCCCC,CC(C)(C)O,313.2,1.3887912413184778,0.7828555967003443
CCO,CC(C)CO,313.2,0.0392207131532813,-0.399728372
CO,CC(C)CO,313.2,0.0676586484738148,-0.752686216
CC(C)O,CC(C)CO,313.2,-0.030459207,-0.213149147
CCCO,CC(C)CO,313.2,0.009950330853168,-0.22630461
CCCCO,CC(C)CO,313.2,0.0392207131532813,-0.038633068
CC#N,CC(C)CO,333.2,1.289232648276759,-0.078095513
Cc1ccc(C)cc1,CC(C)CO,313.2,1.551808799597464,1.0337873558884727
Cc1cccc(C)n1,CC(C)CO,313.2,-0.415515444,0.8954813954006982
Cc1ccccc1,CC(C)CO,313.2,1.4036429994545037,1.0800069406999295
CCCC#N,CC(C)CO,278.2,1.81319474994812,0.30494609854721233
CCCC#N,CC(C)CO,288.2,1.6174060820832772,0.2525147239763035
CCCC#N,CC(C)CO,293.2,1.601405740736836,0.2262990366908486
CCCC#N,CC(C)CO,298.2,1.4883995840570443,0.20008334940539418
CCCC#N,CC(C)CO,303.2,1.415853163361435,0.17386766211993976
CCCC#N,CC(C)CO,308.2,1.3428648031925547,0.1476519748344849
CCCC#N,CC(C)CO,313.2,1.2556160374777745,0.12143628754903091
CCCC#N,CC(C)CO,323.2,1.128171090909654,0.06900491297812161
c1ccncc1,CC(C)CO,313.2,-0.261364764,0.6515526334584965
CC#N,CCC(C)O,333.2,1.181727195378616,-0.218532298
Cc1cccc(C)n1,CCC(C)O,313.2,-0.15082289,0.7746968944076174
CCCC#N,CCC(C)O,278.2,2.039920783517553,0.16450931347724307
CCCC#N,CCC(C)O,288.2,1.763017000362401,0.11207793890633377
CCCC#N,CCC(C)O,293.2,1.55814461804655,0.08586225162087935
CCCC#N,CCC(C)O,298.2,1.5238800240724537,0.05964656433542448
CCCC#N,CCC(C)O,303.2,1.3609765531356006,0.033430877049970054
CCCC#N,CCC(C)O,308.2,1.3110318766193438,0.007215189764515628
CCCC#N,CCC(C)O,313.2,1.1939224684724346,-0.019000498
CCCC#N,CCC(C)O,323.2,1.0647107369924282,-0.071431872
c1ccncc1,CCC(C)O,313.2,-0.186329578,0.5307681324654157
ClC(Cl)(Cl)Cl,ClC=C(Cl)Cl,328.2,-0.010050336,1.3575263070820087
ClC(Cl)Cl,ClC=C(Cl)Cl,328.2,0.0769610411361284,1.7362246365538558
CC(Cl)(Cl)Cl,ClC=C(Cl)Cl,328.2,0.0198026272961797,1.2977458491123421
CC(Cl)Cl,ClC=C(Cl)Cl,328.2,0.2311117209633866,1.5841067287644406
ClCCCl,ClC=C(Cl)Cl,328.2,0.3506568716131693,1.5120038773725275
ClC(Cl)(Cl)Cl,CNC(C)=O,304.2,1.095273387402595,1.6843998586423545
ClC(Cl)(Cl)Cl,CNC(C)=O,318.4,1.1474024528375415,1.576397372807783
ClC(Cl)(Cl)Cl,CNC(C)=O,331.9,1.1908875647772803,1.4737189531763235
CCOCC,CNC(C)=O,303.2,1.4327007339340465,1.7324265437153312
CCOCC,CNC(C)=O,318.4,1.415853163361435,1.6767113722870821
CCOCC,CNC(C)=O,333.2,1.4011829736136412,1.622462389580629
Nc1ccccc1,CNC(C)=O,413.5,0.0198026272961797,0.6034005675983787
CCO,CNC(C)=O,303.4,-0.105360516,0.12471762615044324
CCO,CNC(C)=O,313.2,-0.139262067,0.08879600246644048
CCO,CNC(C)=O,318.4,-0.139262067,0.06973554908309221
CCO,CNC(C)=O,332.8,-0.162518929,0.01695275509843497
CO,CNC(C)=O,398.6,-0.356674944,-0.577193134
CO,CNC(C)=O,303.2,-0.356674944,-0.227507123
CO,CNC(C)=O,318.4,-0.342490309,-0.283222295
CO,CNC(C)=O,332.8,-0.328504067,-0.336005089
CC(C)O,CNC(C)=O,303.2,-0.010050336,0.3120299455897746
CC(C)O,CNC(C)=O,318.4,-0.040821995,0.2563147741615255
CC(C)O,CNC(C)=O,333.3,-0.072570693,0.20169924427462305
CC(C)=O,CNC(C)=O,303.4,0.7419373447293773,1.0621775335196542
