Solvent_SMILES,Solute_SMILES,T,log-gamma
CCCCOP(=O)(OCCCC)OCCCC,C(Cl)(Cl)(Cl)Cl,50.85,-0.430782916
CN1CCCCC1=O,C1CCOC1,30.26,0.292669614
CC1=CC=C(C=C1)C,CCC1=CC=CC=C1,25.0,0.351901248
CCC1=CC=CC=C1,C[N+](=O)[O-],63.85,1.342864803
C(CCCCC#N)CCCC#N,CCOC(=O)C,120.0,0.019802627
CCCCCCCCCCCCCCCC,CC(=O)C1=CC=CC=C1,25.0,1.729884066
CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,CC1=CC=CC=C1,70.0,-0.342490309
CC1COC(=O)O1,CCCCCCCC,50.0,4.15575319
C(CCCCN)CCCN,CCCCC,70.04,1.289232648
CC1CCCCC1,C(Cl)(Cl)(Cl)Cl,25.0,0.019802627
CS(=O)C,CC(=C)C=C,25.0,2.155244505
CCCCCCCCCCCCCCCCCCCCCC,CCCCCCCC,80.0,-0.075801713
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CC1=CC(=CC=C1)C,84.0,-0.54818141
C1CCS(=O)(=O)C1,CCCCCC#C,40.0,2.054123734
CCCCCO,CCCCC=C,45.0,1.172482137
CCO,CC1=CC=CC=C1,50.05,1.764730797
CCNC=O,CC(C)OC(C)C,45.0,1.894616855
CCCCCC,CN(C)C=O,40.05,3.310543013
CCC(C)(C)O,CC(=C)C,36.85,0.837247525
CCC#N,C(Cl)(Cl)Cl,0.0,-0.116533816
CCCCCCC=C,CC1(C2CCC(=C)C1C2)C,80.0,0.058268908
CCC(C)O,C/C=C\C,16.84,1.178654996
C(CNCCC#N)C#N,CCOCC,50.0,1.979621206
C1CCS(=O)(=O)C1,CC(C)(C)OC,30.65,1.990610328
C(CCCCCN)CCCCN,CC1=CC=CC=C1,80.07,0.755652386
C1=COC(=C1)CO,CCCCCCC,27.0,3.735285827
CCCCCCCC,CCCO,20.0,3.871201011
CCO,CCCCCC,81.05,2.163323026
CC(=O)C,CCCCCC,25.05,1.871802177
C(Cl)(Cl)Cl,CC(=O)OC,50.18,-0.713349888
C1CCOC1,CC(C)CC(C)C,25.05,0.770108222
CCCCCCCCCCCCCCCCO,CI,93.9,-0.005012542
CCCC(=O)C,CCCC(C)C,25.05,1.08180517
CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CCC1CCCCC1,75.0,0.62
CN1CCCC1=O,CC1CCCC1,70.25,2.014903021
CCCCOP(=O)(OCCCC)OCCCC,CC1=CC=CC=C1,50.55,-0.235722334
CCOC(=O)C1=CC=CC=C1C(=O)OCC,CCCC(=O)C,30.05,-0.010050336
CCOC(=O)C1=CC=CC=C1C(=O)OCC,CC1=CC=CC=C1,40.05,0.076961041
CN(C)C=O,C1CCC=CC1,55.0,1.768149604
CC1=CC=CC=C1,CC(=O)C,40.0,0.559615788
C[N+](=O)[O-],CCC1CCCCC1,25.05,4.368561384
CCCCCCCCCCCCCC(=O)O,CCCCC=C,85.18,0.167207919
CCCCCCCC/C=C\CCCCCCCC(=O)O,COC1=CC=CC=C1,75.14,0.157003749
CCCCCCCCCCCCCCCCCCCCCCCC,C1CCCCC1,70.0,-0.478016665
C1COCCN1C=O,C1CCCCC1,60.05,2.622492313
C(CO)O,CCCCCC,19.85,6.65929392
C(Cl)(Cl)Cl,CCCC(C)C,25.05,0.751416089
CC(C)CC(=O)C,CCCCC=O,75.0,0.039220713
CN1CCCC1=O,CC=C(C)C,24.0,1.83736998
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,CCCCCCCC,50.0,2.06
CCOC(=O)C1=CC=CC=C1C(=O)OCC,CCOCC,30.05,0.385262401
CCCCCCCCCCCCCCCC(=O)O,CCC(C)O,92.1,0.165514438
CN1CCCC1=O,CCCCCC=C,10.0,2.415913778
C1=CC=C(C=C1)O,C(Cl)(Cl)(Cl)Cl,55.05,1.517322624
CCCCCCCCO,CC1CCCCC1,50.25,0.741937345
CS(=O)C,CC(=C(C)C)C,40.0,2.312535424
CCCCCCCCCCCC(=O)O,C1CCCCC1,80.15,0.185649347
C1CCC(CC1)N,CCCCCCC,25.0,3.286160572
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC,CCCCCCC,25.0,0.350656872
C1CCS(=O)(=O)C1,CCO,30.65,1.193922468
C(COC(C(C(O)OCCC#N)(C(O)OCCC#N)C(O)OCCC#N)O)C#N,CC(=O)C,120.0,-0.400477567
CCCCO,CCCCl,0.0,1.057790294
CCCCCC(CC)OC(=O)C1=CC=CC=C1C(=O)OCCCC,CCC1=CC=CC=C1,50.0,-0.35
C(CO)N,CCCCCCC,35.0,6.563008906
C(CCCCN)CCCN,CCCCCCC,75.0,1.372955797
C(C#N)C#N,CCCCCC,25.0,5.225746674
C(COCCOCCOCCO)O,CCCCCCCCCC,60.0,4.812032311
C(C(CO)O)O,CC1=CC=CC=C1C,70.0,4.226833745
CC(=O)C,CCCCCC,100.05,1.504077397
C(Cl)(Cl)Cl,C[N+](=O)[O-],25.05,0.947789399
CCC#N,CCCCCC=C,20.0,2.045884758
CCCCCC#C,CS(=O)C,40.24,1.711994501
CS(=O)C,CCCC(=O)C,60.0,1.16315081
C(CCCCN)CCCN,CCCCCC=C,70.04,1.10856262
CC(=O)C,CC(C)CC(C)C,25.0,2.037316615
CCNC=O,C1CCOC1,60.0,0.609765572
CCCCCCCCCCCCCCCCCCC=C,CCO,75.4,1.181727195
C(CCCCN)CCCN,C1=CC=CC=C1,65.08,0.512823626
CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,CCCCO,75.0,0.18
C(=O)N,CCCCCCC,25.0,7.340835554
CCCCOCCO,C1=CC=C(C(=C1)Cl)Cl,25.0,0.641853886
COCCOCCOCCOCCOC,C=CC1=CC=CC=C1,54.4,-0.353821875
CCOC(=O)C,CCCCCl,75.0,0.20538683
C(COCCC#N)C#N,CCOCC,60.0,1.743968805
CC(=O)C,CCCC(C)C,25.0,1.768149604
CCCCCCCCCCCCCCCCCC(=O)O,C(=C(Cl)Cl)Cl,94.78,-0.299754654
CCNC(=O)C,C(Cl)(Cl)Cl,60.05,-0.430782916
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C1=CC=CC=C1,80.0,-0.594207233
C(CNCCNCCNCCN)N,C1=CC=CC=C1,80.0,1.954445052
CCCCOCCOCCOCCCC,CC(C)(C)OC,70.0,-0.148500008
CCC(C)(C)O,C=CC=C,6.85,0.90825856
C1CCOC1,C1CCCCC1,25.05,0.625938431
CCCCCC,CC(=O)C,60.05,1.515127233
CCCCCCCCCCCCCCCCCCCCO,CC1=CC=CC=C1,70.0,-0.735428573
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,CCC1CCCCC1,100.0,0.91
CCCCCCCCCCCCCCCCCCCCCCCC,C1=CC=C(C=C1)Cl,84.0,-0.186329578
C1CCS(=O)(=O)C1,CCOC(=O)C,59.45,0.92187511
C(COCCOCCO)O,CO,60.05,-0.238257189
CCN1CCCC1=O,CCCC(=O)C,45.0,0.19062036
CCC(CC)(CC)O,C1CCCCC1,25.0,0.858
C(CNCCNCCNCCN)N,CCO,90.0,0.039220713
CN(C)C=O,CCCCCCC,20.05,3.277144733
CC1=CC=CC=C1,CCCCC,40.0,0.457424847
CN1CCCC1=O,C1CCCCC1,90.05,1.688249093
CC#N,CC(C)O,25.0,1.609437912
CCCCCCCCCCCC(=O)O,CCCCCCC,41.09,0.510425544
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,CC1=CC=CC=C1,125.0,-0.12
CCCCCCCCCCCC(=O)O,CCCCO,56.05,0.528861986
CCCCCCCCCCCCCCCC,CCCCCCC,120.05,-0.127833372
CCCCCCCCO,CC(C)O,40.45,0.048790164
C1COCCN1C=O,CCCCCC,40.1,3.46885603
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,CCC1CCCCC1,120.0,0.131028262
CCN(CC)CC,CCBr,75.55,0.019802627
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,C1=CC=CC=C1,75.0,-0.26
CC1=CC=CC=C1O,CCC=C,56.84,1.353254507
CCCCOCCOCCOCCCC,CC1=CC=CC=C1,70.0,-0.365283318
CCCCCCCCCCCCCCCCCC(=O)O,CCCO,94.98,0.327143141
CCCCCCCC/C=C\CCCCCCCC(=O)O,CO,65.21,0.452984624
CNC=O,CCOCC,60.0,1.831781144
CC(C)[N+](=O)[O-],CI,0.0,0.708035793
CCCCCCCCCCCCCCCCI,CC1=CC=C(C=C1)C,45.0,-0.279713903
CS(=O)C,CC(C)(C)OC,45.0,2.360854001
CCCCCl,CCCO,25.0,0.633
CO,CCCC(C)C,25.05,3.173878459
CCCCCCCCC=C,CCCCCCCC,25.0,0.029558802
CCCCOCCOCCOCCCC,C(Cl)(Cl)(Cl)Cl,70.0,-0.481266822
CC(C)O,C=CC=C,56.85,1.193922468
C(Cl)Cl,C1=CC=CC=C1,25.0,-0.083381609
CCCCCCCCCCCC,CC(C)(C)C,0.0,0.133656385
C1CCS(=O)(=O)C1,CC(=O)C,44.75,0.434376452
C(Cl)(Cl)Cl,C1CCCCC1,25.0,0.418710335
CCCCN(CCCC)C=O,C1CCCCC1,29.65,0.75612198
CCCCCCCC/C=C\CCCCCCCC(=O)O,C1CCCCC1,75.21,0.01093994
CCSCC,C1CCCCC1,25.0,0.593326845
C(COCCOCCO)O,CCCC#C,90.05,1.611435915
C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,CCCCC=C,125.0,0.51
CCCCCCC,C1=CC=C(C=C1)O,10.0,4.882801923
CC(C)(C)O,COC,46.85,0.058268908
C1CCOC1,C(C(F)(F)F)O,25.0,1.432
C(COCCO)O,CCO,75.05,0.378436436
CCCCCCCCCCCCCCCC(=O)O,CCCCC=C,73.8,0.148420005
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,CCCCO,125.0,0.31
CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,C(CBr)Cl,53.2,-0.371063681
CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,CC(C)CC(C)C,53.2,0.609221946
CNC=O,CCC(=O)C,50.05,0.920282753
CCC(C)O,C=CC=C,56.85,1.029619417
C1=CC=C2C(=C1)C=CC=N2,CCCC(C)C,20.05,2.241772954
CCOC(=O)C1=CC=CC=C1,CCC1=CC=CC=C1,40.05,0.09531018
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,CCC1CCCCC1,125.0,0.031
CC1=CC=CC=C1C,CCC,36.69,0.652325186
CS(=O)C,C1CCC=CC1,24.85,2.701361213
CC(=O)NC,CCCCO,45.27,0.091667189
CCCCCCCCCCCCCCCCO,C(Cl)(Cl)(Cl)Br,74.1,0.026641931
CCCCOP(=O)(OCCCC)OCCCC,CCCCCl,35.45,-0.314710745
CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,CC(Cl)Cl,93.9,-0.432322562
C(CO)O,CCCCC,35.25,5.370638028
C1=CC=CC=C1,CC(F)F,6.84,0.88376754
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CCCCCC(=O)C,30.0,0.647103242
C1COCCN1C=O,CCC(=O)C,30.35,0.657520003
CCCCCCCCCCCCCCCCCCO,CCCCCC,60.0,0.0551
C1CCCCC1,CC1(C2CCC(=C)C1C2)C,65.0,0.173953307
CCCCCCCCCCCC(=O)O,CC(C)CC(C)(C)C,56.75,0.571544359
C(CCCCN)CCCN,CCCCCCC=C,65.0,1.216987741
C(CCCCCCN)CCCCCN,CCCCCCCCC=C,85.1,1.497388409
C(CCCCCN)CCCCN,CCC1=CC=CC=C1,65.05,0.678033543
C(CSCCC#N)C#N,CCCCC=C,25.0,3.784189634
CCC#N,CC(C)CCC(C)C,25.0,2.720637317
CN(C)C=O,CCCCCCCC,25.05,3.279406325
CCCCCCC,CCCC=O,25.0,0.588
CC(=O)N(C)C,CC(C)(C)OC,30.41,1.064710737
CCOC(=O)C,CCI,20.05,0.438254931
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CCC(=O)CC,35.0,0.500775288
CC1=CC=C(C=C1)C,CC(=C)C=C,25.0,0.029558802
C1=CSC(=C1)C=O,CCCCCCC,60.0,2.594657514
CN1CCCC1=O,CCCCC=C,100.0,1.578978705
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,C1CCCCC1,53.2,-0.636766847
C1CCC(=O)OCC1,CCCCCC,30.0,2.557227311
C1CCS(=O)(=O)C1,C1=CC=CC=C1,100.0,0.810485673
CC(=O)N(C)C,CCC(C)C,40.0,2.085672091
C1=CC=C(C=C1)O,CC1=CC=CC=C1,50.05,0.963174318
CC1=CC=CC=C1O,CCC,26.84,1.846878768
C=CCO,CC(C)C,56.84,1.965712776
CC(=O)C,CCCCCCCC,25.05,2.33117255
CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,CC1=CC=CC=C1,140.0,-0.162518929
CCC(C)CC,CCCCCO,25.0,0.608
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,C1=CC=CC=C1,140.0,-0.342490309
CCCCCC,CCC[N+](=O)[O-],67.15,2.140066163
CCNC=O,CC(C)O,30.0,0.139761942
COCCOCCOCCOCCOC,C1CCCCC1,70.0,0.798857635
C1CC(=O)NC1,CC1CCCC1,40.05,3.140698044
CCCCCCCCCCCCCCCCCCCCCCCC,CCCCCC=C,51.3,-0.210721031
C(CSCCO)O,CCCCCCC,60.0,4.469293187
CC(=O)C,CCCC=O,55.05,0.067658648
CCCCCCCCCCCCCCCCCCCCCCCC,CCCCC(C)CC,88.0,-0.15665381
CC(C)(C)O,CC1=CC=CC=C1,25.05,1.396244692
CC(C)O,C1=COC=C1,49.85,0.993251773
CCC(C)(C)O,CC(=C)C,46.85,0.806475866
CC(=O)NC,CCCCC,70.0,2.24495598
C1=CC=C(C=C1)[N+](=O)[O-],CC1=CC=CC=C1,25.05,0.336472237
C1CCS(=O)(=O)C1,CCCCOC(=O)C,61.05,1.492904096
CCCCCCCCCCCC(=O)O,CCC(C)O,41.09,0.260824618
C1=CC=C(C=C1)CCl,CCO,20.0,2.493205453
C(=O)O,C1=CC=C(C=C1)CO,25.0,0.427
CCCCO,C(Cl)(Cl)(Cl)Cl,20.05,0.982078472
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,CC(C)C(C)C,74.1,0.716863707
C1=COC(=C1)CO,C1CCCCC1,27.0,2.890371758
C1=CC=C(C=C1)N,CC1CCCCC1,20.0,2.862200881
C(CCCCCN)CCCCN,CCCCCC,75.0,1.515127233
CC1=CC=C(C=C1)C,COC,26.83,0.165514438
CCCCN(CCCC)C=O,C1CCOC1,45.18,-0.134674903
CCOC(=O)C1=CC=CC=C1C(=O)OCC,CC(C)CO,25.05,0.858661619
CCCCCO,CCCl,-23.24,0.963174318
CCCCCCCCCCCCCCCCCCCCCCCC,CC(C)CC(C)(C)C,80.0,-0.116533816
CCCCN(CCCC)C=O,C1=CC=NC=C1,45.18,-0.297059234
C1CCC(CC1)N,CC1CCCCC1,25.0,2.815408719
CCCCO,CCO,25.0,-0.072570693
CCCCCCCCC(O)O,C(Cl)(Cl)Cl,75.7,0.79
C1=CC=CC=C1,CCOC(=O)C,25.0,0.231111721
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,CCCCCO,80.0,0.329303747
CCCCCCCCCCCCCCCCCCO,CCCC(=O)OC,130.0,0.09531018
CC(=O)C,CC(C)CC(=O)C,25.0,0.033
CCC(C)CO,C/C=C\C,16.84,1.029619417
CCCCCC,CCCCO,25.0,3.586569835
CC(=C)CCO,CC(F)F,-3.2,1.510721939
CCCCCCCCCCCCCCCCCCC=C,CCCC=O,64.6,0.406131553
CC(C)CC(C)(C)C,C1=COC(=C1)C=O,25.0,1.53
CCCCOCCOCCOCCOCCCC,CC1=CC=C(C=C1)C,30.0,-0.360969868
CCC1=CC=CC=C1,CO,50.0,2.708050201
CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,CC(=O)C,80.0,0.350656872
C(CC#N)CC#N,CCCC(=O)C,40.05,0.904218151
CCCOC(=O)C,CCCCCC,25.0,0.920282753
CCCCCCCCCCCC(=O)O,CCOC(=O)C,84.95,0.193920693
CC(=O)CC(=O)C,CC1CCCCC1,25.0,0.31470417
C1CCNCC1,CC(=O)C,25.0,0.165514438
CC1=CC(=CC=C1)O,C[N+](=O)[O-],25.05,0.708035793
CCCCCCCCCCCCCCCCCCO,CCCCl,75.0,0.024204689
CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,CC(=O)OC,60.0,-0.301105093
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,CCCCCCC,50.11,1.183259763
CCCCCCCCCCCCCCCC,COC=O,25.05,1.442201993
CN1CCCC1=O,CC1=CC=CC=C1,55.0,0.336472237
CC(CO)O,CC1CCCCC1,25.0,3.269568939
CCCCCCCCCCCCCCCC,CCCCCCC,20.05,-0.083381609
C(=O)N,COC=O,25.0,1.506297154
CCCCCC=C,CC(C)[N+](=O)[O-],20.0,1.927746178
CNS(=O)(=O)C,CC=C(C)C,24.0,4.050044303
CCCCN(CCCC)C(=O)C1=CC=CC=C1,CCCOC(=O)C,50.0,0.481190819
CCN(CC)C(=O)C,C(Cl)Cl,60.05,-1.108662625
CC1=CC=C(C=C1)C,CCC(=O)C,25.0,0.350656872
CCCCOCCOCCOCCOCCCC,CC1=CC=C(C=C1)C,50.0,-0.336872317
CCCCCCCCC,CCCC(C)C,25.0,0.029558802
C1COC(=O)O1,CCO,50.0,1.472930668
CC(=O)O,CCCCCCC,25.05,3.114403803
CCCCCCCCCCCCCCCCCCCC,CCCCC=C,53.2,-0.124430078
CCCCCCCCCCCCCCCCO,CCCC(C)CC,53.2,0.557327457
COC1=CC=CC=C1,CC1=CCC2CC1C2(C)C,100.05,0.683096845
CCCCCCCCC(O)O,C(Cl)(Cl)Cl,87.0,0.66
CCCCCCCCCCCCCCCC,C1=CC=CC=C1,30.0,0.062035391
C1CC(=O)NC1,CCO,60.0,0.023716527
COCCOCCOCCOCCOC,CCCCCCCC,50.0,1.678404117
C1COCCN1C=O,CCC(=O)C,40.1,0.542324291
CCNC(=O)C,CC(=O)OC=C,50.0,0.947789399
CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,C1CCC=CC1,120.0,-0.198450939
CCCO,CC(=C)C,46.91,1.386294361
CCN(CC)CCN,CCCCCCC,25.0,0.688134639
CCCCCCC,CC1(C2CCC(=C)C1C2)C,80.0,0.322083499
C(Cl)(Cl)(Cl)Cl,CC1=CC=CC=C1,25.0,0.019802627
CCCCCCC,CCC1=CC=CC=C1,25.0,0.425267735
C(Cl)(Cl)(Cl)Cl,CC(C)[N+](=O)[O-],41.75,1.521698998
C(CO)O,C1=CC=CC=C1,70.0,3.274878015
CN(C)C=O,CCCCCC,31.0,2.944438979
C1CCNCC1,CCC1=CC=CC=C1,25.0,1.798404012
CCCCO,C(=S)=S,0.0,1.1442228
CC1=CC(=CC=C1)C,CCC,-3.05,0.620576488
CC(C)O,CCCl,56.86,1.026041596
CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,C1=CC=CC=C1,120.0,-0.261364764
C(COCCOCCO)O,C1CCCC1,60.05,2.720637317
CC(C)CCO,CCCCC,25.0,1.05431203
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,CC(C)CC(C)C,74.1,0.91027266
CC(=O)O,CCCCCCCCC,25.05,3.627535824
CC(=O)N(C)C,C(=C(Cl)Cl)Cl,30.41,-0.164874643
C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,CCCCCCC,25.0,1.16
CN1CCCC1=O,CCCCCC,37.0,2.660259537
CC1=CC=CC=C1,CCN(CC)CC,25.0,-0.020202707
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CCCOC(=O)C,80.0,0.157003749
CCCCCCCCCCCCCCCCCC,COC(=O)OC,80.0,1.033184483
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,C1=CC=C(C=C1)O,30.0,1.905088155
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,CCO,50.0,0.64
CCC(C)CO,CCCC,-3.09,1.205970807
CC(C)O,CC1CCCCC1,70.65,1.69744879
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,CCO,75.0,0.46
CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,CC1=CC=CC=C1C,140.0,-0.040821995
C(CCCCC#N)CCCC#N,CCC(=O)O,120.0,-0.328504067
CC(C)O,CC(C)(C)C1=CC=CC=C1,25.0,1.987874348
CCCCCCCCC,CCO,60.05,2.803360381
CC(C)C(=NO)C(C)C,CCOC(=O)C,25.0,0.387
C1CCS(=O)(=O)C1,CC(C)C=O,44.75,0.857813802
CCCCCCCCCCCCCCCCCC,CCCCC=C,70.5,-0.105360516
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCC,80.0,-0.500875293
CCCCCCCCO,CCC#N,25.0,1.816452082
CCNC(=O)C,CCCC=C,40.05,1.621366483
CCCCCCCCCCCCCCCCCCC=C,C(Cl)(Cl)(Cl)Cl,55.9,-0.103140759
CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,CCCCC,100.0,-0.072
CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,CCCC=C,50.0,0.71
CCCCCCO,C1=COC=C1,19.95,0.862889955
CCCCCCCC,CCOC(=O)C,60.05,1.033184483
C(CS)O,CCCCCCC,40.0,4.218036035
CC(CO)O,C1CCCCC1,80.0,3.388449809
CC1CCCCC1,CCCC#N,25.0,0.692
C1COCCN1C=O,CC1=CC=CC=C1,30.1,1.078409581
C1=CC=C(C=C1)O,CC(CCl)Cl,55.0,1.033184483
CN1CCCCC1=O,CC1CCCCC1,30.26,1.846878768
CC1=CC=CC=C1,C/C=C/C,56.84,0.336472237
C1=CC=C(C=C1)O,CCCCl,50.0,0.625938431
CC1=CC=CC=C1,C1CCC(CC1)N,80.0,0.173953307
CCCCCC,CCCCCl,67.15,0.336472237
C1CCOC1,CCCCCCCCC,25.05,0.896088025
CN1CCCC1=O,CCCC=C,60.0,1.774952351
CCNC(=O)C,CCCCCCC=C,60.0,2.18492705
C(COC(C(C(O)OCCC#N)(C(O)OCCC#N)C(O)OCCC#N)O)C#N,C1=CC=C(C=C1)O,120.0,-1.560647748
CC(C)(C)O,C/C=C/C,56.85,1.011600912
CC(C)CC(C)(C)C,CCCC=C,25.0,-0.010050336
C1CCS(=O)C1,CCCCCC,60.0,3.528798726
CCCCN(CCCC)C=O,CC#N,29.66,0.153579088
CCC(C)CO,CCCl,16.84,1.004301609
CCCCCCCCCCCCCCCCCCCC,C1CCC=CC1,53.2,-0.318828801
CCC(C)(C)O,COC,56.85,-0.030459207
CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CCCCO,40.0,2.32238772
C1COCCO1,C[N+](=O)[O-],25.05,0.148420005
C1=CC=NC=C1,CC1=CC=CC=C1C,25.0,0.343589704
C=CCCCC=C,CCC[N+](=O)[O-],20.0,1.691202214
CCCCCCCCC,CN1CCCC1=O,40.05,2.815408719
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,CO,25.0,0.78
CC(C)CC(=O)C,CCCC=O,55.05,0.09531018
CCCCCCCCCCCC(=O)O,COC1=CC=CC=C1,60.11,0.317726194
CC(=O)C,C(=S)=S,40.65,1.355835154
CCCCCCCCCCCCCCCCCCO,CC(C)[N+](=O)[O-],65.0,1.276702684
C=CCO,CC(C)C,-3.14,2.252343877
CCCCOP(=O)(OCCCC)OCCCC,CCCCCC,25.45,0.652325186
CCCCC,C1=COC=C1,15.15,0.371563556
CCCCCCCCCCCCCCCCCC,CC(=O)C,80.0,1.085189268
CCCO,C1CCCCC1,50.0,2.041220329
CN1CCCC1=O,CCO,90.05,-0.481266822
CCCCCC,C(Cl)(Cl)Cl,61.55,0.378436436
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCC,84.0,-0.360969868
CCCCCCCCCCCCC1=CC=CC=C1,C1=CC=CC=C1,50.0,-0.092
CCCCCCCCC,CCCCCCCC,25.0,0.067658648
CC(C)[N+](=O)[O-],CCCCC,25.0,1.840549633
C1=CC=CC=C1,C1=CC=C(C=C1)O,67.25,1.360976553
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)CC(C)C,25.05,-0.328504067
CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,CCC1=CC=CC=C1,100.0,-0.248461359
CCCCCCCCC,CCCCC,25.05,-0.051293294
CNC=O,CC1=CC=CC=C1,25.0,1.945910149
CC1COC(=O)O1,C1CCCCC1,30.0,3.169685581
C(CCCCCN)CCCCN,CCCCO,80.07,-0.204567166
CCCCCCCC,CCO,25.05,4.014579594
C(CCCCN)CCCN,CCOCC,65.0,1.22524494
CCCCCCCC,CCCCCCC,25.0,0.048790164
CN(C)C=O,CCCCCCC,50.0,2.839078464
C1CCC(=O)OCC1,CCC(=O)C,60.0,0.292669614
C(CNCCNCCNCCN)N,C1=CC=C(C=C1)Cl,100.0,1.156881197
CC(=O)O,CCCCC,25.0,2.45530618
CCCCCCCCCCCCCC,C1=CC=CC=C1,25.0,0.131028262
C(Cl)(Cl)(Cl)Cl,CC(Cl)Cl,55.05,0.336472237
C1=CC=C(C=C1)[N+](=O)[O-],CCN(CC)CC,0.0,1.398716881
CSSC,C1CCCCC1,25.0,0.457424847
C(CCl)Cl,CCN(CC)CC,55.85,0.672944473
CC1CCCC1,CC1=CC=CC=C1,75.0,0.364643114
CCCCCC(O)O,CCCOC(=O)C,81.0,1.46
C(CCCCCN)CCCCN,CCCCCC,65.05,1.601405741
CCCCCl,C(Cl)(Cl)Cl,20.05,-0.072570693
C1CCCCC1,C1CCNCC1,25.0,0.243
C(CCC(=O)O)CCC(=O)O,CCCCCCCC,11.8,2.709382646
CCCCCCCCCCCCCCCCO,CCC(C)C,53.2,0.46624658
CC1=CC=C(C=C1)C,C/C=C\C,46.84,0.246860078
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CCCCCCC,93.9,-0.322963887
CC(=O)N(C)C,CCCCO,60.25,-0.235722334
C1=CC=CC=C1,CC(=C)C,6.84,0.570979547
CCCCCCCC,C1CCOC1,25.0,0.39877612
CC(=O)NC,CC1CCCCC1,60.05,2.364620484
CC(=C)CCO,COC,-23.2,0.246860078
C(C(F)(Cl)Cl)(F)(Cl)Cl,C1=CC=CC=C1,55.25,0.318453731
CCCCCCCCCCCCCC(=O)N(C)C,CCC(C)(C)C,74.1,0.368109322
C1CCCCC1,C1=CC=C(C=C1)O,40.0,3.761200116
C(Cl)(Cl)(Cl)Cl,CC(=O)C,20.0,1.160020917
C1CCS(=O)(=O)C1,CCCCCCCCCC,100.0,4.379836739
